"Plot Title: 10767837"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10767837, SEN S/N: 10767837)","Coupler Detached (LGR S/N: 10767837)","Coupler Attached (LGR S/N: 10767837)","Host Connected (LGR S/N: 10767837)","Stopped (LGR S/N: 10767837)","End Of File (LGR S/N: 10767837)"
2252,11/04/15 02:06:52 PM,32.342,,,,,
2253,11/04/15 03:06:52 PM,32.342,,,,,
2254,11/04/15 04:06:52 PM,32.342,,,,,
2255,11/04/15 05:06:52 PM,32.342,,,,,
2256,11/04/15 06:06:52 PM,32.342,,,,,
2257,11/04/15 07:06:52 PM,32.342,,,,,
2258,11/04/15 08:06:52 PM,32.342,,,,,
2259,11/04/15 09:06:52 PM,32.342,,,,,
2260,11/04/15 10:06:52 PM,32.342,,,,,
2261,11/04/15 11:06:52 PM,32.293,,,,,
2262,11/05/15 12:06:52 AM,32.293,,,,,
2263,11/05/15 01:06:52 AM,32.342,,,,,
2264,11/05/15 02:06:52 AM,32.293,,,,,
2265,11/05/15 03:06:52 AM,32.293,,,,,
2266,11/05/15 04:06:52 AM,32.293,,,,,
2267,11/05/15 05:06:52 AM,32.293,,,,,
2268,11/05/15 06:06:52 AM,32.293,,,,,
2269,11/05/15 07:06:52 AM,32.293,,,,,
2270,11/05/15 08:06:52 AM,32.293,,,,,
2271,11/05/15 09:06:52 AM,32.342,,,,,
2272,11/05/15 10:06:52 AM,32.342,,,,,
2273,11/05/15 11:06:52 AM,32.293,,,,,
2274,11/05/15 12:06:52 PM,32.342,,,,,
2275,11/05/15 01:06:52 PM,32.293,,,,,
2276,11/05/15 02:06:52 PM,32.342,,,,,
2277,11/05/15 03:06:52 PM,32.342,,,,,
2278,11/05/15 04:06:52 PM,32.342,,,,,
2279,11/05/15 05:06:52 PM,32.342,,,,,
2280,11/05/15 06:06:52 PM,32.342,,,,,
2281,11/05/15 07:06:52 PM,32.342,,,,,
2282,11/05/15 08:06:52 PM,32.342,,,,,
2283,11/05/15 09:06:52 PM,32.342,,,,,
2284,11/05/15 10:06:52 PM,32.342,,,,,
2285,11/05/15 11:06:52 PM,32.342,,,,,
2286,11/06/15 12:06:52 AM,32.342,,,,,
2287,11/06/15 01:06:52 AM,32.342,,,,,
2288,11/06/15 02:06:52 AM,32.342,,,,,
2289,11/06/15 03:06:52 AM,32.342,,,,,
2290,11/06/15 04:06:52 AM,32.342,,,,,
2291,11/06/15 05:06:52 AM,32.342,,,,,
2292,11/06/15 06:06:52 AM,32.342,,,,,
2293,11/06/15 07:06:52 AM,32.342,,,,,
2294,11/06/15 08:06:52 AM,32.342,,,,,
2295,11/06/15 09:06:52 AM,32.342,,,,,
2296,11/06/15 10:06:52 AM,32.342,,,,,
2297,11/06/15 11:06:52 AM,32.342,,,,,
2298,11/06/15 12:06:52 PM,32.342,,,,,
2299,11/06/15 01:06:52 PM,32.342,,,,,
2300,11/06/15 02:06:52 PM,32.342,,,,,
2301,11/06/15 03:06:52 PM,32.342,,,,,
2302,11/06/15 04:06:52 PM,32.342,,,,,
2303,11/06/15 05:06:52 PM,32.342,,,,,
2304,11/06/15 06:06:52 PM,32.342,,,,,
2305,11/06/15 07:06:52 PM,32.342,,,,,
2306,11/06/15 08:06:52 PM,32.342,,,,,
2307,11/06/15 09:06:52 PM,32.342,,,,,
2308,11/06/15 10:06:52 PM,32.342,,,,,
2309,11/06/15 11:06:52 PM,32.342,,,,,
2310,11/07/15 12:06:52 AM,32.342,,,,,
2311,11/07/15 01:06:52 AM,32.342,,,,,
2312,11/07/15 02:06:52 AM,32.342,,,,,
2313,11/07/15 03:06:52 AM,32.342,,,,,
2314,11/07/15 04:06:52 AM,32.342,,,,,
2315,11/07/15 05:06:52 AM,32.342,,,,,
2316,11/07/15 06:06:52 AM,32.342,,,,,
2317,11/07/15 07:06:52 AM,32.342,,,,,
2318,11/07/15 08:06:52 AM,32.342,,,,,
2319,11/07/15 09:06:52 AM,32.342,,,,,
2320,11/07/15 10:06:52 AM,32.342,,,,,
2321,11/07/15 11:06:52 AM,32.342,,,,,
2322,11/07/15 12:06:52 PM,32.342,,,,,
2323,11/07/15 01:06:52 PM,32.342,,,,,
2324,11/07/15 02:06:52 PM,32.342,,,,,
2325,11/07/15 03:06:52 PM,32.342,,,,,
2326,11/07/15 04:06:52 PM,32.342,,,,,
2327,11/07/15 05:06:52 PM,32.342,,,,,
2328,11/07/15 06:06:52 PM,32.342,,,,,
2329,11/07/15 07:06:52 PM,32.342,,,,,
2330,11/07/15 08:06:52 PM,32.342,,,,,
2331,11/07/15 09:06:52 PM,32.342,,,,,
2332,11/07/15 10:06:52 PM,32.342,,,,,
2333,11/07/15 11:06:52 PM,32.342,,,,,
2334,11/08/15 12:06:52 AM,32.342,,,,,
2335,11/08/15 01:06:52 AM,32.342,,,,,
2336,11/08/15 02:06:52 AM,32.342,,,,,
2337,11/08/15 03:06:52 AM,32.342,,,,,
2338,11/08/15 04:06:52 AM,32.342,,,,,
2339,11/08/15 05:06:52 AM,32.342,,,,,
2340,11/08/15 06:06:52 AM,32.342,,,,,
2341,11/08/15 07:06:52 AM,32.342,,,,,
2342,11/08/15 08:06:52 AM,32.342,,,,,
2343,11/08/15 09:06:52 AM,32.342,,,,,
2344,11/08/15 10:06:52 AM,32.342,,,,,
2345,11/08/15 11:06:52 AM,32.342,,,,,
2346,11/08/15 12:06:52 PM,32.342,,,,,
2347,11/08/15 01:06:52 PM,32.342,,,,,
2348,11/08/15 02:06:52 PM,32.342,,,,,
2349,11/08/15 03:06:52 PM,32.342,,,,,
2350,11/08/15 04:06:52 PM,32.342,,,,,
2351,11/08/15 05:06:52 PM,32.342,,,,,
2352,11/08/15 06:06:52 PM,32.342,,,,,
2353,11/08/15 07:06:52 PM,32.342,,,,,
2354,11/08/15 08:06:52 PM,32.342,,,,,
2355,11/08/15 09:06:52 PM,32.342,,,,,
2356,11/08/15 10:06:52 PM,32.342,,,,,
2357,11/08/15 11:06:52 PM,32.342,,,,,
2358,11/09/15 12:06:52 AM,32.342,,,,,
2359,11/09/15 01:06:52 AM,32.342,,,,,
2360,11/09/15 02:06:52 AM,32.342,,,,,
2361,11/09/15 03:06:52 AM,32.342,,,,,
2362,11/09/15 04:06:52 AM,32.342,,,,,
2363,11/09/15 05:06:52 AM,32.342,,,,,
2364,11/09/15 06:06:52 AM,32.342,,,,,
2365,11/09/15 07:06:52 AM,32.342,,,,,
2366,11/09/15 08:06:52 AM,32.342,,,,,
2367,11/09/15 09:06:52 AM,32.342,,,,,
2368,11/09/15 10:06:52 AM,32.342,,,,,
2369,11/09/15 11:06:52 AM,32.342,,,,,
2370,11/09/15 12:06:52 PM,32.342,,,,,
2371,11/09/15 01:06:52 PM,32.342,,,,,
2372,11/09/15 02:06:52 PM,32.342,,,,,
2373,11/09/15 03:06:52 PM,32.342,,,,,
2374,11/09/15 04:06:52 PM,32.342,,,,,
2375,11/09/15 05:06:52 PM,32.342,,,,,
2376,11/09/15 06:06:52 PM,32.342,,,,,
2377,11/09/15 07:06:52 PM,32.342,,,,,
2378,11/09/15 08:06:52 PM,32.342,,,,,
2379,11/09/15 09:06:52 PM,32.342,,,,,
2380,11/09/15 10:06:52 PM,32.342,,,,,
2381,11/09/15 11:06:52 PM,32.342,,,,,
2382,11/10/15 12:06:52 AM,32.342,,,,,
2383,11/10/15 01:06:52 AM,32.342,,,,,
2384,11/10/15 02:06:52 AM,32.342,,,,,
2385,11/10/15 03:06:52 AM,32.342,,,,,
2386,11/10/15 04:06:52 AM,32.342,,,,,
2387,11/10/15 05:06:52 AM,32.342,,,,,
2388,11/10/15 06:06:52 AM,32.342,,,,,
2389,11/10/15 07:06:52 AM,32.342,,,,,
2390,11/10/15 08:06:52 AM,32.342,,,,,
2391,11/10/15 09:06:52 AM,32.342,,,,,
2392,11/10/15 10:06:52 AM,32.342,,,,,
2393,11/10/15 11:06:52 AM,32.342,,,,,
2394,11/10/15 12:06:52 PM,32.342,,,,,
2395,11/10/15 01:06:52 PM,32.342,,,,,
2396,11/10/15 02:06:52 PM,32.342,,,,,
2397,11/10/15 03:06:52 PM,32.342,,,,,
2398,11/10/15 04:06:52 PM,32.342,,,,,
2399,11/10/15 05:06:52 PM,32.342,,,,,
2400,11/10/15 06:06:52 PM,32.342,,,,,
2401,11/10/15 07:06:52 PM,32.342,,,,,
2402,11/10/15 08:06:52 PM,32.342,,,,,
2403,11/10/15 09:06:52 PM,32.342,,,,,
2404,11/10/15 10:06:52 PM,32.342,,,,,
2405,11/10/15 11:06:52 PM,32.342,,,,,
2406,11/11/15 12:06:52 AM,32.342,,,,,
2407,11/11/15 01:06:52 AM,32.342,,,,,
2408,11/11/15 02:06:52 AM,32.342,,,,,
2409,11/11/15 03:06:52 AM,32.342,,,,,
2410,11/11/15 04:06:52 AM,32.342,,,,,
2411,11/11/15 05:06:52 AM,32.342,,,,,
2412,11/11/15 06:06:52 AM,32.342,,,,,
2413,11/11/15 07:06:52 AM,32.342,,,,,
2414,11/11/15 08:06:52 AM,32.293,,,,,
2415,11/11/15 09:06:52 AM,32.293,,,,,
2416,11/11/15 10:06:52 AM,32.293,,,,,
2417,11/11/15 11:06:52 AM,32.293,,,,,
2418,11/11/15 12:06:52 PM,32.342,,,,,
2419,11/11/15 01:06:52 PM,32.342,,,,,
2420,11/11/15 02:06:52 PM,32.342,,,,,
2421,11/11/15 03:06:52 PM,32.342,,,,,
2422,11/11/15 04:06:52 PM,32.342,,,,,
2423,11/11/15 05:06:52 PM,32.342,,,,,
2424,11/11/15 06:06:52 PM,32.342,,,,,
2425,11/11/15 07:06:52 PM,32.342,,,,,
2426,11/11/15 08:06:52 PM,32.342,,,,,
2427,11/11/15 09:06:52 PM,32.342,,,,,
2428,11/11/15 10:06:52 PM,32.293,,,,,
2429,11/11/15 11:06:52 PM,32.293,,,,,
2430,11/12/15 12:06:52 AM,32.293,,,,,
2431,11/12/15 01:06:52 AM,32.293,,,,,
2432,11/12/15 02:06:52 AM,32.293,,,,,
2433,11/12/15 03:06:52 AM,32.293,,,,,
2434,11/12/15 04:06:52 AM,32.293,,,,,
2435,11/12/15 05:06:52 AM,32.293,,,,,
2436,11/12/15 06:06:52 AM,32.293,,,,,
2437,11/12/15 07:06:52 AM,32.293,,,,,
2438,11/12/15 08:06:52 AM,32.293,,,,,
2439,11/12/15 09:06:52 AM,32.293,,,,,
2440,11/12/15 10:06:52 AM,32.293,,,,,
2441,11/12/15 11:06:52 AM,32.293,,,,,
2442,11/12/15 12:06:52 PM,32.293,,,,,
2443,11/12/15 01:06:52 PM,32.293,,,,,
2444,11/12/15 02:06:52 PM,32.293,,,,,
2445,11/12/15 03:06:52 PM,32.293,,,,,
2446,11/12/15 04:06:52 PM,32.342,,,,,
2447,11/12/15 05:06:52 PM,32.293,,,,,
2448,11/12/15 06:06:52 PM,32.293,,,,,
2449,11/12/15 07:06:52 PM,32.293,,,,,
2450,11/12/15 08:06:52 PM,32.293,,,,,
2451,11/12/15 09:06:52 PM,32.293,,,,,
2452,11/12/15 10:06:52 PM,32.293,,,,,
2453,11/12/15 11:06:52 PM,32.293,,,,,
2454,11/13/15 12:06:52 AM,32.293,,,,,
2455,11/13/15 01:06:52 AM,32.293,,,,,
2456,11/13/15 02:06:52 AM,32.293,,,,,
2457,11/13/15 03:06:52 AM,32.293,,,,,
2458,11/13/15 04:06:52 AM,32.293,,,,,
2459,11/13/15 05:06:52 AM,32.293,,,,,
2460,11/13/15 06:06:52 AM,32.293,,,,,
2461,11/13/15 07:06:52 AM,32.293,,,,,
2462,11/13/15 08:06:52 AM,32.293,,,,,
2463,11/13/15 09:06:52 AM,32.293,,,,,
2464,11/13/15 10:06:52 AM,32.293,,,,,
2465,11/13/15 11:06:52 AM,32.293,,,,,
2466,11/13/15 12:06:52 PM,32.293,,,,,
2467,11/13/15 01:06:52 PM,32.293,,,,,
2468,11/13/15 02:06:52 PM,32.293,,,,,
2469,11/13/15 03:06:52 PM,32.293,,,,,
2470,11/13/15 04:06:52 PM,32.293,,,,,
2471,11/13/15 05:06:52 PM,32.293,,,,,
2472,11/13/15 06:06:52 PM,32.293,,,,,
2473,11/13/15 07:06:52 PM,32.293,,,,,
2474,11/13/15 08:06:52 PM,32.293,,,,,
2475,11/13/15 09:06:52 PM,32.293,,,,,
2476,11/13/15 10:06:52 PM,32.293,,,,,
2477,11/13/15 11:06:52 PM,32.293,,,,,
2478,11/14/15 12:06:52 AM,32.293,,,,,
2479,11/14/15 01:06:52 AM,32.293,,,,,
2480,11/14/15 02:06:52 AM,32.293,,,,,
2481,11/14/15 03:06:52 AM,32.293,,,,,
2482,11/14/15 04:06:52 AM,32.293,,,,,
2483,11/14/15 05:06:52 AM,32.293,,,,,
2484,11/14/15 06:06:52 AM,32.293,,,,,
2485,11/14/15 07:06:52 AM,32.293,,,,,
2486,11/14/15 08:06:52 AM,32.293,,,,,
2487,11/14/15 09:06:52 AM,32.293,,,,,
2488,11/14/15 10:06:52 AM,32.293,,,,,
2489,11/14/15 11:06:52 AM,32.293,,,,,
2490,11/14/15 12:06:52 PM,32.293,,,,,
2491,11/14/15 01:06:52 PM,32.293,,,,,
2492,11/14/15 02:06:52 PM,32.293,,,,,
2493,11/14/15 03:06:52 PM,32.293,,,,,
2494,11/14/15 04:06:52 PM,32.293,,,,,
2495,11/14/15 05:06:52 PM,32.293,,,,,
2496,11/14/15 06:06:52 PM,32.293,,,,,
2497,11/14/15 07:06:52 PM,32.293,,,,,
2498,11/14/15 08:06:52 PM,32.293,,,,,
2499,11/14/15 09:06:52 PM,32.293,,,,,
2500,11/14/15 10:06:52 PM,32.293,,,,,
2501,11/14/15 11:06:52 PM,32.293,,,,,
2502,11/15/15 12:06:52 AM,32.293,,,,,
2503,11/15/15 01:06:52 AM,32.293,,,,,
2504,11/15/15 02:06:52 AM,32.293,,,,,
2505,11/15/15 03:06:52 AM,32.293,,,,,
2506,11/15/15 04:06:52 AM,32.293,,,,,
2507,11/15/15 05:06:52 AM,32.293,,,,,
2508,11/15/15 06:06:52 AM,32.293,,,,,
2509,11/15/15 07:06:52 AM,32.293,,,,,
2510,11/15/15 08:06:52 AM,32.293,,,,,
2511,11/15/15 09:06:52 AM,32.293,,,,,
2512,11/15/15 10:06:52 AM,32.293,,,,,
2513,11/15/15 11:06:52 AM,32.293,,,,,
2514,11/15/15 12:06:52 PM,32.293,,,,,
2515,11/15/15 01:06:52 PM,32.293,,,,,
2516,11/15/15 02:06:52 PM,32.293,,,,,
2517,11/15/15 03:06:52 PM,32.293,,,,,
2518,11/15/15 04:06:52 PM,32.293,,,,,
2519,11/15/15 05:06:52 PM,32.293,,,,,
2520,11/15/15 06:06:52 PM,32.293,,,,,
2521,11/15/15 07:06:52 PM,32.293,,,,,
2522,11/15/15 08:06:52 PM,32.293,,,,,
2523,11/15/15 09:06:52 PM,32.293,,,,,
2524,11/15/15 10:06:52 PM,32.293,,,,,
2525,11/15/15 11:06:52 PM,32.293,,,,,
2526,11/16/15 12:06:52 AM,32.342,,,,,
2527,11/16/15 01:06:52 AM,32.293,,,,,
2528,11/16/15 02:06:52 AM,32.293,,,,,
2529,11/16/15 03:06:52 AM,32.293,,,,,
2530,11/16/15 04:06:52 AM,32.293,,,,,
2531,11/16/15 05:06:52 AM,32.293,,,,,
2532,11/16/15 06:06:52 AM,32.293,,,,,
2533,11/16/15 07:06:52 AM,32.293,,,,,
2534,11/16/15 08:06:52 AM,32.293,,,,,
2535,11/16/15 09:06:52 AM,32.293,,,,,
2536,11/16/15 10:06:52 AM,32.293,,,,,
2537,11/16/15 11:06:52 AM,32.293,,,,,
2538,11/16/15 12:06:52 PM,32.293,,,,,
2539,11/16/15 01:06:52 PM,32.293,,,,,
2540,11/16/15 02:06:52 PM,32.293,,,,,
2541,11/16/15 03:06:52 PM,32.293,,,,,
2542,11/16/15 04:06:52 PM,32.293,,,,,
2543,11/16/15 05:06:52 PM,32.293,,,,,
2544,11/16/15 06:06:52 PM,32.293,,,,,
2545,11/16/15 07:06:52 PM,32.293,,,,,
2546,11/16/15 08:06:52 PM,32.293,,,,,
2547,11/16/15 09:06:52 PM,32.293,,,,,
2548,11/16/15 10:06:52 PM,32.293,,,,,
2549,11/16/15 11:06:52 PM,32.293,,,,,
2550,11/17/15 12:06:52 AM,32.293,,,,,
2551,11/17/15 01:06:52 AM,32.293,,,,,
2552,11/17/15 02:06:52 AM,32.293,,,,,
2553,11/17/15 03:06:52 AM,32.293,,,,,
2554,11/17/15 04:06:52 AM,32.293,,,,,
2555,11/17/15 05:06:52 AM,32.243,,,,,
2556,11/17/15 06:06:52 AM,32.243,,,,,
2557,11/17/15 07:06:52 AM,32.243,,,,,
2558,11/17/15 08:06:52 AM,32.243,,,,,
2559,11/17/15 09:06:52 AM,32.243,,,,,
2560,11/17/15 10:06:52 AM,32.243,,,,,
2561,11/17/15 11:06:52 AM,32.243,,,,,
2562,11/17/15 12:06:52 PM,32.243,,,,,
2563,11/17/15 01:06:52 PM,32.243,,,,,
2564,11/17/15 02:06:52 PM,32.243,,,,,
2565,11/17/15 03:06:52 PM,32.243,,,,,
2566,11/17/15 04:06:52 PM,32.243,,,,,
2567,11/17/15 05:06:52 PM,32.243,,,,,
2568,11/17/15 06:06:52 PM,32.243,,,,,
2569,11/17/15 07:06:52 PM,32.243,,,,,
2570,11/17/15 08:06:52 PM,32.243,,,,,
2571,11/17/15 09:06:52 PM,32.243,,,,,
2572,11/17/15 10:06:52 PM,32.243,,,,,
2573,11/17/15 11:06:52 PM,32.243,,,,,
2574,11/18/15 12:06:52 AM,32.243,,,,,
2575,11/18/15 01:06:52 AM,32.243,,,,,
2576,11/18/15 02:06:52 AM,32.243,,,,,
2577,11/18/15 03:06:52 AM,32.243,,,,,
2578,11/18/15 04:06:52 AM,32.243,,,,,
2579,11/18/15 05:06:52 AM,32.243,,,,,
2580,11/18/15 06:06:52 AM,32.243,,,,,
2581,11/18/15 07:06:52 AM,32.243,,,,,
2582,11/18/15 08:06:52 AM,32.243,,,,,
2583,11/18/15 09:06:52 AM,32.243,,,,,
2584,11/18/15 10:06:52 AM,32.243,,,,,
2585,11/18/15 11:06:52 AM,32.243,,,,,
2586,11/18/15 12:06:52 PM,32.243,,,,,
2587,11/18/15 01:06:52 PM,32.243,,,,,
2588,11/18/15 02:06:52 PM,32.243,,,,,
2589,11/18/15 03:06:52 PM,32.193,,,,,
2590,11/18/15 04:06:52 PM,32.193,,,,,
2591,11/18/15 05:06:52 PM,32.193,,,,,
2592,11/18/15 06:06:52 PM,32.193,,,,,
2593,11/18/15 07:06:52 PM,32.193,,,,,
2594,11/18/15 08:06:52 PM,32.193,,,,,
2595,11/18/15 09:06:52 PM,32.193,,,,,
2596,11/18/15 10:06:52 PM,32.193,,,,,
2597,11/18/15 11:06:52 PM,32.193,,,,,
2598,11/19/15 12:06:52 AM,32.193,,,,,
2599,11/19/15 01:06:52 AM,32.193,,,,,
2600,11/19/15 02:06:52 AM,32.193,,,,,
2601,11/19/15 03:06:52 AM,32.193,,,,,
2602,11/19/15 04:06:52 AM,32.193,,,,,
2603,11/19/15 05:06:52 AM,32.193,,,,,
2604,11/19/15 06:06:52 AM,32.193,,,,,
2605,11/19/15 07:06:52 AM,32.193,,,,,
2606,11/19/15 08:06:52 AM,32.193,,,,,
2607,11/19/15 09:06:52 AM,32.193,,,,,
2608,11/19/15 10:06:52 AM,32.142,,,,,
2609,11/19/15 11:06:52 AM,32.142,,,,,
2610,11/19/15 12:06:52 PM,32.142,,,,,
2611,11/19/15 01:06:52 PM,32.142,,,,,
2612,11/19/15 02:06:52 PM,32.142,,,,,
2613,11/19/15 03:06:52 PM,32.142,,,,,
2614,11/19/15 04:06:52 PM,32.142,,,,,
2615,11/19/15 05:06:52 PM,32.142,,,,,
2616,11/19/15 06:06:52 PM,32.193,,,,,
2617,11/19/15 07:06:52 PM,32.193,,,,,
2618,11/19/15 08:06:52 PM,32.193,,,,,
2619,11/19/15 09:06:52 PM,32.142,,,,,
2620,11/19/15 10:06:52 PM,32.142,,,,,
2621,11/19/15 11:06:52 PM,32.193,,,,,
2622,11/20/15 12:06:52 AM,32.193,,,,,
2623,11/20/15 01:06:52 AM,32.142,,,,,
2624,11/20/15 02:06:52 AM,32.142,,,,,
2625,11/20/15 03:06:52 AM,32.142,,,,,
2626,11/20/15 04:06:52 AM,32.142,,,,,
2627,11/20/15 05:06:52 AM,32.142,,,,,
2628,11/20/15 06:06:52 AM,32.142,,,,,
2629,11/20/15 07:06:52 AM,32.193,,,,,
2630,11/20/15 08:06:52 AM,32.142,,,,,
2631,11/20/15 09:06:52 AM,32.142,,,,,
2632,11/20/15 10:06:52 AM,32.142,,,,,
2633,11/20/15 11:06:52 AM,32.142,,,,,
2634,11/20/15 12:06:52 PM,32.142,,,,,
2635,11/20/15 01:06:52 PM,32.142,,,,,
2636,11/20/15 02:06:52 PM,32.142,,,,,
2637,11/20/15 03:06:52 PM,32.142,,,,,
2638,11/20/15 04:06:52 PM,32.142,,,,,
2639,11/20/15 05:06:52 PM,32.142,,,,,
2640,11/20/15 06:06:52 PM,32.142,,,,,
2641,11/20/15 07:06:52 PM,32.142,,,,,
2642,11/20/15 08:06:52 PM,32.142,,,,,
2643,11/20/15 09:06:52 PM,32.142,,,,,
2644,11/20/15 10:06:52 PM,32.142,,,,,
2645,11/20/15 11:06:52 PM,32.142,,,,,
2646,11/21/15 12:06:52 AM,32.142,,,,,
2647,11/21/15 01:06:52 AM,32.142,,,,,
2648,11/21/15 02:06:52 AM,32.142,,,,,
2649,11/21/15 03:06:52 AM,32.142,,,,,
2650,11/21/15 04:06:52 AM,32.142,,,,,
2651,11/21/15 05:06:52 AM,32.142,,,,,
2652,11/21/15 06:06:52 AM,32.142,,,,,
2653,11/21/15 07:06:52 AM,32.142,,,,,
2654,11/21/15 08:06:52 AM,32.142,,,,,
2655,11/21/15 09:06:52 AM,32.142,,,,,
2656,11/21/15 10:06:52 AM,32.142,,,,,
2657,11/21/15 11:06:52 AM,32.142,,,,,
2658,11/21/15 12:06:52 PM,32.142,,,,,
2659,11/21/15 01:06:52 PM,32.142,,,,,
2660,11/21/15 02:06:52 PM,32.142,,,,,
2661,11/21/15 03:06:52 PM,32.142,,,,,
2662,11/21/15 04:06:52 PM,32.142,,,,,
2663,11/21/15 05:06:52 PM,32.142,,,,,
2664,11/21/15 06:06:52 PM,32.142,,,,,
2665,11/21/15 07:06:52 PM,32.142,,,,,
2666,11/21/15 08:06:52 PM,32.142,,,,,
2667,11/21/15 09:06:52 PM,32.142,,,,,
2668,11/21/15 10:06:52 PM,32.142,,,,,
2669,11/21/15 11:06:52 PM,32.142,,,,,
2670,11/22/15 12:06:52 AM,32.142,,,,,
2671,11/22/15 01:06:52 AM,32.142,,,,,
2672,11/22/15 02:06:52 AM,32.142,,,,,
2673,11/22/15 03:06:52 AM,32.142,,,,,
2674,11/22/15 04:06:52 AM,32.142,,,,,
2675,11/22/15 05:06:52 AM,32.142,,,,,
2676,11/22/15 06:06:52 AM,32.142,,,,,
2677,11/22/15 07:06:52 AM,32.142,,,,,
2678,11/22/15 08:06:52 AM,32.142,,,,,
2679,11/22/15 09:06:52 AM,32.142,,,,,
2680,11/22/15 10:06:52 AM,32.142,,,,,
2681,11/22/15 11:06:52 AM,32.142,,,,,
2682,11/22/15 12:06:52 PM,32.142,,,,,
2683,11/22/15 01:06:52 PM,32.142,,,,,
2684,11/22/15 02:06:52 PM,32.142,,,,,
2685,11/22/15 03:06:52 PM,32.142,,,,,
2686,11/22/15 04:06:52 PM,32.142,,,,,
2687,11/22/15 05:06:52 PM,32.142,,,,,
2688,11/22/15 06:06:52 PM,32.142,,,,,
2689,11/22/15 07:06:52 PM,32.142,,,,,
2690,11/22/15 08:06:52 PM,32.142,,,,,
2691,11/22/15 09:06:52 PM,32.142,,,,,
2692,11/22/15 10:06:52 PM,32.142,,,,,
2693,11/22/15 11:06:52 PM,32.142,,,,,
2694,11/23/15 12:06:52 AM,32.142,,,,,
2695,11/23/15 01:06:52 AM,32.142,,,,,
2696,11/23/15 02:06:52 AM,32.142,,,,,
2697,11/23/15 03:06:52 AM,32.142,,,,,
2698,11/23/15 04:06:52 AM,32.142,,,,,
2699,11/23/15 05:06:52 AM,32.142,,,,,
2700,11/23/15 06:06:52 AM,32.142,,,,,
2701,11/23/15 07:06:52 AM,32.142,,,,,
2702,11/23/15 08:06:52 AM,32.142,,,,,
2703,11/23/15 09:06:52 AM,32.142,,,,,
2704,11/23/15 10:06:52 AM,32.142,,,,,
2705,11/23/15 11:06:52 AM,32.142,,,,,
2706,11/23/15 12:06:52 PM,32.142,,,,,
2707,11/23/15 01:06:52 PM,32.142,,,,,
2708,11/23/15 02:06:52 PM,32.142,,,,,
2709,11/23/15 03:06:52 PM,32.142,,,,,
2710,11/23/15 04:06:52 PM,32.142,,,,,
2711,11/23/15 05:06:52 PM,32.142,,,,,
2712,11/23/15 06:06:52 PM,32.142,,,,,
2713,11/23/15 07:06:52 PM,32.142,,,,,
2714,11/23/15 08:06:52 PM,32.142,,,,,
2715,11/23/15 09:06:52 PM,32.142,,,,,
2716,11/23/15 10:06:52 PM,32.142,,,,,
2717,11/23/15 11:06:52 PM,32.142,,,,,
2718,11/24/15 12:06:52 AM,32.142,,,,,
2719,11/24/15 01:06:52 AM,32.142,,,,,
2720,11/24/15 02:06:52 AM,32.142,,,,,
2721,11/24/15 03:06:52 AM,32.142,,,,,
2722,11/24/15 04:06:52 AM,32.142,,,,,
2723,11/24/15 05:06:52 AM,32.142,,,,,
2724,11/24/15 06:06:52 AM,32.142,,,,,
2725,11/24/15 07:06:52 AM,32.142,,,,,
2726,11/24/15 08:06:52 AM,32.142,,,,,
2727,11/24/15 09:06:52 AM,32.142,,,,,
2728,11/24/15 10:06:52 AM,32.142,,,,,
2729,11/24/15 11:06:52 AM,32.142,,,,,
2730,11/24/15 12:06:52 PM,32.142,,,,,
2731,11/24/15 01:06:52 PM,32.142,,,,,
2732,11/24/15 02:06:52 PM,32.142,,,,,
2733,11/24/15 03:06:52 PM,32.142,,,,,
2734,11/24/15 04:06:52 PM,32.142,,,,,
2735,11/24/15 05:06:52 PM,32.142,,,,,
2736,11/24/15 06:06:52 PM,32.142,,,,,
2737,11/24/15 07:06:52 PM,32.142,,,,,
2738,11/24/15 08:06:52 PM,32.142,,,,,
2739,11/24/15 09:06:52 PM,32.142,,,,,
2740,11/24/15 10:06:52 PM,32.142,,,,,
2741,11/24/15 11:06:52 PM,32.142,,,,,
2742,11/25/15 12:06:52 AM,32.142,,,,,
2743,11/25/15 01:06:52 AM,32.142,,,,,
2744,11/25/15 02:06:52 AM,32.142,,,,,
2745,11/25/15 03:06:52 AM,32.142,,,,,
2746,11/25/15 04:06:52 AM,32.142,,,,,
2747,11/25/15 05:06:52 AM,32.142,,,,,
2748,11/25/15 06:06:52 AM,32.142,,,,,
2749,11/25/15 07:06:52 AM,32.142,,,,,
2750,11/25/15 08:06:52 AM,32.142,,,,,
2751,11/25/15 09:06:52 AM,32.142,,,,,
2752,11/25/15 10:06:52 AM,32.142,,,,,
2753,11/25/15 11:06:52 AM,32.142,,,,,
2754,11/25/15 12:06:52 PM,32.142,,,,,
2755,11/25/15 01:06:52 PM,32.142,,,,,
2756,11/25/15 02:06:52 PM,32.142,,,,,
2757,11/25/15 03:06:52 PM,32.142,,,,,
2758,11/25/15 04:06:52 PM,32.142,,,,,
2759,11/25/15 05:06:52 PM,32.142,,,,,
2760,11/25/15 06:06:52 PM,32.142,,,,,
2761,11/25/15 07:06:52 PM,32.142,,,,,
2762,11/25/15 08:06:52 PM,32.142,,,,,
2763,11/25/15 09:06:52 PM,32.142,,,,,
