"ï»¿""Plot Title: 10767834""",,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°F (LGR S/N: 10767834, SEN S/N: 10767834)",Coupler Detached (LGR S/N: 10767834),Coupler Attached (LGR S/N: 10767834),Host Connected (LGR S/N: 10767834),Stopped (LGR S/N: 10767834),End Of File (LGR S/N: 10767834)
1,8/2/15 22:23,77.421,,,,,
2,8/2/15 22:23,,Logged,,,,
3,8/2/15 23:23,76.2,24.6,,,,
4,8/3/15 0:23,74.8,23.8,,,,
5,8/3/15 1:23,74.9,23.8,,,,
6,8/3/15 2:23,74.0,23.4,,,,
7,8/3/15 3:23,73.0,22.8,,,,
8,8/3/15 4:23,72.0,22.2,,,,
9,8/3/15 5:23,71.1,21.7,,,,
10,8/3/15 6:23,70.2,21.2,,,,
11,8/3/15 7:23,69.6,20.9,,,,
12,8/3/15 8:23,69.5,20.8,,,,
13,8/3/15 9:23,67.2,19.6,,,,
14,8/3/15 10:23,64.7,18.2,,,,
15,8/3/15 11:23,66.3,19.1,,,,
16,8/3/15 12:23,69.8,21.0,,,,
17,8/3/15 13:23,70.9,21.6,,,,
18,8/3/15 14:23,71.1,21.7,,,,
19,8/3/15 15:23,72.1,22.3,,,,
20,8/3/15 16:23,70.5,21.4,,,,
21,8/3/15 17:23,67.5,19.7,,,,
22,8/3/15 18:23,63.6,17.6,,,,
23,8/3/15 19:23,62.3,16.8,,,,
24,8/3/15 20:23,61.2,16.2,,,,
25,8/3/15 21:23,60.5,15.8,,,,
26,8/3/15 22:23,59.9,15.5,,,,
27,8/3/15 23:23,59.0,15.0,,,,
28,8/4/15 0:23,58.3,14.6,,,,
29,8/4/15 1:23,57.0,13.9,,,,
30,8/4/15 2:23,55.8,13.2,,,,
31,8/4/15 3:23,55.0,12.8,,,,
32,8/4/15 4:23,54.3,12.4,,,,
33,8/4/15 5:23,53.9,12.2,,,,
34,8/4/15 6:23,53.9,12.1,,,,
35,8/4/15 7:23,54.0,12.2,,,,
36,8/4/15 8:23,54.6,12.6,,,,
37,8/4/15 9:23,55.0,12.8,,,,
38,8/4/15 10:23,56.0,13.3,,,,
39,8/4/15 11:23,57.9,14.4,,,,
40,8/4/15 12:23,62.1,16.7,,,,
41,8/4/15 13:23,66.4,19.1,,,,
42,8/4/15 14:23,68.1,20.1,,,,
43,8/4/15 15:23,70.0,21.1,,,,
44,8/4/15 16:23,71.8,22.1,,,,
45,8/4/15 17:23,72.6,22.5,,,,
46,8/4/15 18:23,71.6,22.0,,,,
47,8/4/15 19:23,72.4,22.4,,,,
48,8/4/15 20:23,69.3,20.7,,,,
49,8/4/15 21:23,65.6,18.7,,,,
50,8/4/15 22:23,62.2,16.8,,,,
51,8/4/15 23:23,58.9,14.9,,,,
52,8/5/15 0:23,55.9,13.3,,,,
53,8/5/15 1:23,53.4,11.9,,,,
54,8/5/15 2:23,51.5,10.8,,,,
55,8/5/15 3:23,50.7,10.4,,,,
56,8/5/15 4:23,50.1,10.1,,,,
57,8/5/15 5:23,49.6,9.8,,,,
58,8/5/15 6:23,49.6,9.8,,,,
59,8/5/15 7:23,49.9,9.9,,,,
60,8/5/15 8:23,50.2,10.1,,,,
61,8/5/15 9:23,51.5,10.9,,,,
62,8/5/15 10:23,53.3,11.8,,,,
63,8/5/15 11:23,55.9,13.3,,,,
64,8/5/15 12:23,60.0,15.6,,,,
65,8/5/15 13:23,62.4,16.9,,,,
66,8/5/15 14:23,64.2,17.9,,,,
67,8/5/15 15:23,64.8,18.2,,,,
68,8/5/15 16:23,65.9,18.8,,,,
69,8/5/15 17:23,63.8,17.7,,,,
70,8/5/15 18:23,59.7,15.4,,,,
71,8/5/15 19:23,56.8,13.8,,,,
72,8/5/15 20:23,55.0,12.8,,,,
73,8/5/15 21:23,53.8,12.1,,,,
74,8/5/15 22:23,52.2,11.2,,,,
75,8/5/15 23:23,50.9,10.5,,,,
76,8/6/15 0:23,49.4,9.7,,,,
77,8/6/15 1:23,48.2,9.0,,,,
78,8/6/15 2:23,47.1,8.4,,,,
79,8/6/15 3:23,46.8,8.2,,,,
80,8/6/15 4:23,46.5,8.1,,,,
81,8/6/15 5:23,46.4,8.0,,,,
82,8/6/15 6:23,46.8,8.2,,,,
83,8/6/15 7:23,47.2,8.4,,,,
84,8/6/15 8:23,47.8,8.8,,,,
85,8/6/15 9:23,49.2,9.5,,,,
86,8/6/15 10:23,51.3,10.7,,,,
87,8/6/15 11:23,53.4,11.9,,,,
88,8/6/15 12:23,57.1,14.0,,,,
89,8/6/15 13:23,61.2,16.3,,,,
90,8/6/15 14:23,64.2,17.9,,,,
91,8/6/15 15:23,66.1,18.9,,,,
92,8/6/15 16:23,67.1,19.5,,,,
93,8/6/15 17:23,67.8,19.9,,,,
94,8/6/15 18:23,70.7,21.5,,,,
95,8/6/15 19:23,72.9,22.7,,,,
96,8/6/15 20:23,71.0,21.7,,,,
97,8/6/15 21:23,66.8,19.3,,,,
98,8/6/15 22:23,63.2,17.3,,,,
99,8/6/15 23:23,61.0,16.1,,,,
100,8/7/15 0:23,59.3,15.2,,,,
101,8/7/15 1:23,57.3,14.1,,,,
102,8/7/15 2:23,55.9,13.3,,,,
103,8/7/15 3:23,55.0,12.8,,,,
104,8/7/15 4:23,53.9,12.1,,,,
105,8/7/15 5:23,52.3,11.3,,,,
106,8/7/15 6:23,50.6,10.3,,,,
107,8/7/15 7:23,49.2,9.6,,,,
108,8/7/15 8:23,49.6,9.8,,,,
109,8/7/15 9:23,52.0,11.1,,,,
110,8/7/15 10:23,55.1,12.8,,,,
111,8/7/15 11:23,58.2,14.6,,,,
112,8/7/15 12:23,62.3,16.8,,,,
113,8/7/15 13:23,65.6,18.7,,,,
114,8/7/15 14:23,68.2,20.1,,,,
115,8/7/15 15:23,70.5,21.4,,,,
116,8/7/15 16:23,72.5,22.5,,,,
117,8/7/15 17:23,73.1,22.8,,,,
118,8/7/15 18:23,73.1,22.8,,,,
119,8/7/15 19:23,69.3,20.7,,,,
120,8/7/15 20:23,63.3,17.4,,,,
121,8/7/15 21:23,59.4,15.2,,,,
122,8/7/15 22:23,56.9,13.9,,,,
123,8/7/15 23:23,55.5,13.1,,,,
124,8/8/15 0:23,54.5,12.5,,,,
125,8/8/15 1:23,53.7,12.1,,,,
126,8/8/15 2:23,53.1,11.7,,,,
127,8/8/15 3:23,52.6,11.4,,,,
128,8/8/15 4:23,52.5,11.4,,,,
129,8/8/15 5:23,52.3,11.3,,,,
130,8/8/15 6:23,52.3,11.3,,,,
131,8/8/15 7:23,52.5,11.4,,,,
132,8/8/15 8:23,53.5,11.9,,,,
133,8/8/15 9:23,56.2,13.4,,,,
134,8/8/15 10:23,57.1,13.9,,,,
135,8/8/15 11:23,57.5,14.2,,,,
136,8/8/15 12:23,58.6,14.8,,,,
137,8/8/15 13:23,61.9,16.6,,,,
138,8/8/15 14:23,66.5,19.2,,,,
139,8/8/15 15:23,62.8,17.1,,,,
140,8/8/15 16:23,61.5,16.4,,,,
141,8/8/15 17:23,62.5,17.0,,,,
142,8/8/15 18:23,61.8,16.6,,,,
143,8/8/15 19:23,60.3,15.7,,,,
144,8/8/15 20:23,57.4,14.1,,,,
145,8/8/15 21:23,55.1,12.8,,,,
146,8/8/15 22:23,53.6,12.0,,,,
147,8/8/15 23:23,52.6,11.4,,,,
148,8/9/15 0:23,52.0,11.1,,,,
149,8/9/15 1:23,51.6,10.9,,,,
150,8/9/15 2:23,50.8,10.4,,,,
151,8/9/15 3:23,48.8,9.3,,,,
152,8/9/15 4:23,46.9,8.3,,,,
153,8/9/15 5:23,44.6,7.0,,,,
154,8/9/15 6:23,42.9,6.1,,,,
155,8/9/15 7:23,42.3,5.7,,,,
156,8/9/15 8:23,45.1,7.3,,,,
157,8/9/15 9:23,54.6,12.6,,,,
158,8/9/15 10:23,57.2,14.0,,,,
159,8/9/15 11:23,60.1,15.6,,,,
160,8/9/15 12:23,68.3,20.2,,,,
161,8/9/15 13:23,80.2,26.8,,,,
162,8/9/15 14:23,76.5,24.7,,,,
163,8/9/15 15:23,59.7,15.4,,,,
164,8/9/15 16:23,56.0,13.3,,,,
165,8/9/15 17:23,54.3,12.4,,,,
166,8/9/15 18:23,60.0,15.6,,,,
167,8/9/15 19:23,67.0,19.5,,,,
168,8/9/15 20:23,70.8,21.6,,,,
169,8/9/15 21:23,66.0,18.9,,,,
170,8/9/15 22:23,63.7,17.6,,,,
171,8/9/15 23:23,62.0,16.7,,,,
172,8/10/15 0:23,60.1,15.6,,,,
173,8/10/15 1:23,58.3,14.6,,,,
174,8/10/15 2:23,56.7,13.7,,,,
175,8/10/15 3:23,55.2,12.9,,,,
176,8/10/15 4:23,53.8,12.1,,,,
177,8/10/15 5:23,52.6,11.4,,,,
178,8/10/15 6:23,51.5,10.8,,,,
179,8/10/15 7:23,50.4,10.2,,,,
180,8/10/15 8:23,48.6,9.2,,,,
181,8/10/15 9:23,57.3,14.1,,,,
182,8/10/15 10:23,68.3,20.2,,,,
183,8/10/15 11:23,79.4,26.3,,,,
184,8/10/15 12:23,80.8,27.1,,,,
185,8/10/15 13:23,78.5,25.8,,,,
186,8/10/15 14:23,75.9,24.4,,,,
187,8/10/15 15:23,47.5,8.6,,,,
188,8/10/15 16:23,47.5,8.6,,,,
189,8/10/15 17:23,47.1,8.4,,,,
190,8/10/15 18:23,47.3,8.5,,,,
191,8/10/15 19:23,46.9,8.3,,,,
192,8/10/15 20:23,46.7,8.2,,,,
193,8/10/15 21:23,46.4,8.0,,,,
194,8/10/15 22:23,46.0,7.8,,,,
195,8/10/15 23:23,45.8,7.6,,,,
196,8/11/15 0:23,45.4,7.4,,,,
197,8/11/15 1:23,45.1,7.3,,,,
198,8/11/15 2:23,44.9,7.1,,,,
199,8/11/15 3:23,44.6,7.0,,,,
200,8/11/15 4:23,44.4,6.9,,,,
201,8/11/15 5:23,44.4,6.9,,,,
202,8/11/15 6:23,44.2,6.8,,,,
203,8/11/15 7:23,44.1,6.7,,,,
204,8/11/15 8:23,43.9,6.6,,,,
205,8/11/15 9:23,44.4,6.9,,,,
206,8/11/15 10:23,45.0,7.2,,,,
207,8/11/15 11:23,45.8,7.7,,,,
208,8/11/15 12:23,46.7,8.2,,,,
209,8/11/15 13:23,46.3,7.9,,,,
210,8/11/15 14:23,47.4,8.5,,,,
211,8/11/15 15:23,47.8,8.8,,,,
212,8/11/15 16:23,48.0,8.9,,,,
213,8/11/15 17:23,48.5,9.2,,,,
214,8/11/15 18:23,47.6,8.6,,,,
215,8/11/15 19:23,47.4,8.6,,,,
216,8/11/15 20:23,47.4,8.5,,,,
217,8/11/15 21:23,47.2,8.5,,,,
218,8/11/15 22:23,47.2,8.4,,,,
219,8/11/15 23:23,47.0,8.3,,,,
220,8/12/15 0:23,46.8,8.2,,,,
221,8/12/15 1:23,46.5,8.0,,,,
222,8/12/15 2:23,46.3,7.9,,,,
223,8/12/15 3:23,46.0,7.8,,,,
224,8/12/15 4:23,45.8,7.7,,,,
225,8/12/15 5:23,45.7,7.6,,,,
226,8/12/15 6:23,45.6,7.6,,,,
227,8/12/15 7:23,45.6,7.5,,,,
228,8/12/15 8:23,45.6,7.6,,,,
229,8/12/15 9:23,45.7,7.6,,,,
230,8/12/15 10:23,45.9,7.7,,,,
231,8/12/15 11:23,46.3,7.9,,,,
232,8/12/15 12:23,47.3,8.5,,,,
233,8/12/15 13:23,48.0,8.9,,,,
234,8/12/15 14:23,47.9,8.8,,,,
235,8/12/15 15:23,48.0,8.9,,,,
236,8/12/15 16:23,47.4,8.6,,,,
237,8/12/15 17:23,48.6,9.2,,,,
238,8/12/15 18:23,48.1,9.0,,,,
239,8/12/15 19:23,47.5,8.6,,,,
240,8/12/15 20:23,47.4,8.5,,,,
241,8/12/15 21:23,47.2,8.4,,,,
242,8/12/15 22:23,47.1,8.4,,,,
243,8/12/15 23:23,46.9,8.3,,,,
244,8/13/15 0:23,46.7,8.1,,,,
245,8/13/15 1:23,46.4,8.0,,,,
246,8/13/15 2:23,46.3,7.9,,,,
247,8/13/15 3:23,46.2,7.9,,,,
248,8/13/15 4:23,46.1,7.8,,,,
249,8/13/15 5:23,45.8,7.6,,,,
250,8/13/15 6:23,45.6,7.5,,,,
251,8/13/15 7:23,45.5,7.5,,,,
252,8/13/15 8:23,45.4,7.4,,,,
253,8/13/15 9:23,46.0,7.8,,,,
254,8/13/15 10:23,46.7,8.2,,,,
255,8/13/15 11:23,47.7,8.7,,,,
256,8/13/15 12:23,48.8,9.3,,,,
257,8/13/15 13:23,49.1,9.5,,,,
258,8/13/15 14:23,49.5,9.7,,,,
259,8/13/15 15:23,49.9,10.0,,,,
260,8/13/15 16:23,49.4,9.7,,,,
261,8/13/15 17:23,48.6,9.2,,,,
262,8/13/15 18:23,48.5,9.2,,,,
263,8/13/15 19:23,47.9,8.8,,,,
264,8/13/15 20:23,47.8,8.8,,,,
265,8/13/15 21:23,47.7,8.7,,,,
266,8/13/15 22:23,47.6,8.7,,,,
267,8/13/15 23:23,47.5,8.6,,,,
268,8/14/15 0:23,47.3,8.5,,,,
269,8/14/15 1:23,47.1,8.4,,,,
270,8/14/15 2:23,46.9,8.3,,,,
271,8/14/15 3:23,46.8,8.2,,,,
272,8/14/15 4:23,46.7,8.1,,,,
273,8/14/15 5:23,46.4,8.0,,,,
274,8/14/15 6:23,46.3,7.9,,,,
275,8/14/15 7:23,46.4,8.0,,,,
276,8/14/15 8:23,46.6,8.1,,,,
277,8/14/15 9:23,46.7,8.1,,,,
278,8/14/15 10:23,46.3,7.9,,,,
279,8/14/15 11:23,46.3,8.0,,,,
280,8/14/15 12:23,46.8,8.2,,,,
281,8/14/15 13:23,47.0,8.3,,,,
282,8/14/15 14:23,49.1,9.5,,,,
283,8/14/15 15:23,49.6,9.8,,,,
284,8/14/15 16:23,49.5,9.7,,,,
285,8/14/15 17:23,48.4,9.1,,,,
286,8/14/15 18:23,48.0,8.9,,,,
287,8/14/15 19:23,47.6,8.7,,,,
288,8/14/15 20:23,47.8,8.8,,,,
289,8/14/15 21:23,48.1,9.0,,,,
290,8/14/15 22:23,48.4,9.1,,,,
291,8/14/15 23:23,48.1,9.0,,,,
292,8/15/15 0:23,47.9,8.8,,,,
293,8/15/15 1:23,47.6,8.6,,,,
294,8/15/15 2:23,47.4,8.5,,,,
295,8/15/15 3:23,47.0,8.3,,,,
296,8/15/15 4:23,46.8,8.2,,,,
297,8/15/15 5:23,46.5,8.1,,,,
298,8/15/15 6:23,46.4,8.0,,,,
299,8/15/15 7:23,46.3,7.9,,,,
300,8/15/15 8:23,46.1,7.8,,,,
301,8/15/15 9:23,46.7,8.1,,,,
302,8/15/15 10:23,47.0,8.3,,,,
303,8/15/15 11:23,47.7,8.7,,,,
304,8/15/15 12:23,48.5,9.2,,,,
305,8/15/15 13:23,49.3,9.6,,,,
306,8/15/15 14:23,49.9,9.9,,,,
307,8/15/15 15:23,50.0,10.0,,,,
308,8/15/15 16:23,50.0,10.0,,,,
309,8/15/15 17:23,49.6,9.8,,,,
310,8/15/15 18:23,49.1,9.5,,,,
311,8/15/15 19:23,48.5,9.1,,,,
312,8/15/15 20:23,48.3,9.0,,,,
313,8/15/15 21:23,48.0,8.9,,,,
314,8/15/15 22:23,47.7,8.7,,,,
315,8/15/15 23:23,47.5,8.6,,,,
316,8/16/15 0:23,47.2,8.4,,,,
317,8/16/15 1:23,46.8,8.2,,,,
318,8/16/15 2:23,46.5,8.0,,,,
319,8/16/15 3:23,46.2,7.9,,,,
320,8/16/15 4:23,45.9,7.7,,,,
321,8/16/15 5:23,45.6,7.6,,,,
322,8/16/15 6:23,45.3,7.4,,,,
323,8/16/15 7:23,45.1,7.3,,,,
324,8/16/15 8:23,45.0,7.2,,,,
325,8/16/15 9:23,45.4,7.4,,,,
326,8/16/15 10:23,45.9,7.7,,,,
327,8/16/15 11:23,46.8,8.2,,,,
328,8/16/15 12:23,47.5,8.6,,,,
329,8/16/15 13:23,48.1,9.0,,,,
330,8/16/15 14:23,48.6,9.2,,,,
331,8/16/15 15:23,48.8,9.3,,,,
332,8/16/15 16:23,48.6,9.2,,,,
333,8/16/15 17:23,48.2,9.0,,,,
334,8/16/15 18:23,47.4,8.5,,,,
335,8/16/15 19:23,46.7,8.2,,,,
336,8/16/15 20:23,46.6,8.1,,,,
337,8/16/15 21:23,46.5,8.0,,,,
338,8/16/15 22:23,46.3,8.0,,,,
339,8/16/15 23:23,46.2,7.9,,,,
340,8/17/15 0:23,46.0,7.8,,,,
341,8/17/15 1:23,45.7,7.6,,,,
342,8/17/15 2:23,45.5,7.5,,,,
343,8/17/15 3:23,45.3,7.4,,,,
344,8/17/15 4:23,45.0,7.2,,,,
345,8/17/15 5:23,44.8,7.1,,,,
346,8/17/15 6:23,44.6,7.0,,,,
347,8/17/15 7:23,44.3,6.8,,,,
348,8/17/15 8:23,44.2,6.8,,,,
349,8/17/15 9:23,44.6,7.0,,,,
350,8/17/15 10:23,45.4,7.4,,,,
351,8/17/15 11:23,46.2,7.9,,,,
352,8/17/15 12:23,47.0,8.3,,,,
353,8/17/15 13:23,47.5,8.6,,,,
354,8/17/15 14:23,47.0,8.3,,,,
355,8/17/15 15:23,46.6,8.1,,,,
356,8/17/15 16:23,46.8,8.2,,,,
357,8/17/15 17:23,46.2,7.9,,,,
358,8/17/15 18:23,46.2,7.9,,,,
359,8/17/15 19:23,45.8,7.6,,,,
360,8/17/15 20:23,45.5,7.5,,,,
361,8/17/15 21:23,45.3,7.4,,,,
362,8/17/15 22:23,45.1,7.3,,,,
363,8/17/15 23:23,44.9,7.2,,,,
364,8/18/15 0:23,44.7,7.1,,,,
365,8/18/15 1:23,44.5,6.9,,,,
366,8/18/15 2:23,44.3,6.8,,,,
367,8/18/15 3:23,44.1,6.7,,,,
368,8/18/15 4:23,43.9,6.6,,,,
369,8/18/15 5:23,43.7,6.5,,,,
370,8/18/15 6:23,43.5,6.4,,,,
371,8/18/15 7:23,43.5,6.4,,,,
372,8/18/15 8:23,43.6,6.5,,,,
373,8/18/15 9:23,43.9,6.6,,,,
374,8/18/15 10:23,44.5,7.0,,,,
375,8/18/15 11:23,45.0,7.2,,,,
376,8/18/15 12:23,45.3,7.4,,,,
377,8/18/15 13:23,45.3,7.4,,,,
378,8/18/15 14:23,44.7,7.1,,,,
379,8/18/15 15:23,45.4,7.4,,,,
380,8/18/15 16:23,45.5,7.5,,,,
381,8/18/15 17:23,45.4,7.4,,,,
382,8/18/15 18:23,44.7,7.1,,,,
383,8/18/15 19:23,44.3,6.8,,,,
384,8/18/15 20:23,44.2,6.8,,,,
385,8/18/15 21:23,43.9,6.6,,,,
386,8/18/15 22:23,43.9,6.6,,,,
387,8/18/15 23:23,43.7,6.5,,,,
388,8/19/15 0:23,43.7,6.5,,,,
389,8/19/15 1:23,43.7,6.5,,,,
390,8/19/15 2:23,43.7,6.5,,,,
391,8/19/15 3:23,43.6,6.4,,,,
392,8/19/15 4:23,43.4,6.3,,,,
393,8/19/15 5:23,43.0,6.1,,,,
394,8/19/15 6:23,42.8,6.0,,,,
395,8/19/15 7:23,42.8,6.0,,,,
396,8/19/15 8:23,42.9,6.1,,,,
397,8/19/15 9:23,43.4,6.4,,,,
398,8/19/15 10:23,44.2,6.8,,,,
399,8/19/15 11:23,45.3,7.4,,,,
400,8/19/15 12:23,46.2,7.9,,,,
401,8/19/15 13:23,46.7,8.1,,,,
402,8/19/15 14:23,47.0,8.3,,,,
403,8/19/15 15:23,46.7,8.1,,,,
404,8/19/15 16:23,46.3,7.9,,,,
405,8/19/15 17:23,45.9,7.7,,,,
406,8/19/15 18:23,45.3,7.4,,,,
407,8/19/15 19:23,44.6,7.0,,,,
408,8/19/15 20:23,44.4,6.9,,,,
409,8/19/15 21:23,44.2,6.8,,,,
410,8/19/15 22:23,44.2,6.8,,,,
411,8/19/15 23:23,44.1,6.7,,,,
412,8/20/15 0:23,44.0,6.7,,,,
413,8/20/15 1:23,43.9,6.6,,,,
414,8/20/15 2:23,43.8,6.6,,,,
415,8/20/15 3:23,43.8,6.6,,,,
416,8/20/15 4:23,43.7,6.5,,,,
417,8/20/15 5:23,43.5,6.4,,,,
418,8/20/15 6:23,43.3,6.3,,,,
419,8/20/15 7:23,43.3,6.3,,,,
420,8/20/15 8:23,43.4,6.3,,,,
421,8/20/15 9:23,43.9,6.6,,,,
422,8/20/15 10:23,44.8,7.1,,,,
423,8/20/15 11:23,45.9,7.7,,,,
424,8/20/15 12:23,46.8,8.2,,,,
425,8/20/15 13:23,47.5,8.6,,,,
426,8/20/15 14:23,48.0,8.9,,,,
427,8/20/15 15:23,48.0,8.9,,,,
428,8/20/15 16:23,47.8,8.8,,,,
429,8/20/15 17:23,46.8,8.2,,,,
430,8/20/15 18:23,45.9,7.7,,,,
431,8/20/15 19:23,44.8,7.1,,,,
432,8/20/15 20:23,44.6,7.0,,,,
433,8/20/15 21:23,44.4,6.9,,,,
434,8/20/15 22:23,44.3,6.8,,,,
435,8/20/15 23:23,44.3,6.8,,,,
436,8/21/15 0:23,44.2,6.8,,,,
437,8/21/15 1:23,44.2,6.8,,,,
438,8/21/15 2:23,44.1,6.7,,,,
439,8/21/15 3:23,44.0,6.7,,,,
440,8/21/15 4:23,43.8,6.6,,,,
441,8/21/15 5:23,43.7,6.5,,,,
442,8/21/15 6:23,43.6,6.4,,,,
443,8/21/15 7:23,43.5,6.4,,,,
444,8/21/15 8:23,43.6,6.4,,,,
445,8/21/15 9:23,44.1,6.7,,,,
446,8/21/15 10:23,45.1,7.3,,,,
447,8/21/15 11:23,45.9,7.7,,,,
448,8/21/15 12:23,47.3,8.5,,,,
449,8/21/15 13:23,48.1,8.9,,,,
450,8/21/15 14:23,48.5,9.2,,,,
451,8/21/15 15:23,47.1,8.4,,,,
452,8/21/15 16:23,46.3,7.9,,,,
453,8/21/15 17:23,45.4,7.4,,,,
454,8/21/15 18:23,45.0,7.2,,,,
455,8/21/15 19:23,44.5,6.9,,,,
456,8/21/15 20:23,44.3,6.8,,,,
457,8/21/15 21:23,44.1,6.7,,,,
458,8/21/15 22:23,44.0,6.7,,,,
459,8/21/15 23:23,44.1,6.7,,,,
460,8/22/15 0:23,43.9,6.6,,,,
461,8/22/15 1:23,43.8,6.6,,,,
462,8/22/15 2:23,43.6,6.5,,,,
463,8/22/15 3:23,43.5,6.4,,,,
464,8/22/15 4:23,43.4,6.3,,,,
465,8/22/15 5:23,43.2,6.2,,,,
466,8/22/15 6:23,43.0,6.1,,,,
467,8/22/15 7:23,42.9,6.1,,,,
468,8/22/15 8:23,43.0,6.1,,,,
469,8/22/15 9:23,43.6,6.4,,,,
470,8/22/15 10:23,44.4,6.9,,,,
471,8/22/15 11:23,45.7,7.6,,,,
472,8/22/15 12:23,46.5,8.1,,,,
473,8/22/15 13:23,47.3,8.5,,,,
474,8/22/15 14:23,47.9,8.8,,,,
475,8/22/15 15:23,47.9,8.8,,,,
476,8/22/15 16:23,47.3,8.5,,,,
477,8/22/15 17:23,46.3,8.0,,,,
478,8/22/15 18:23,45.1,7.3,,,,
479,8/22/15 19:23,43.9,6.6,,,,
480,8/22/15 20:23,43.6,6.4,,,,
481,8/22/15 21:23,43.3,6.3,,,,
482,8/22/15 22:23,43.2,6.2,,,,
483,8/22/15 23:23,43.1,6.2,,,,
484,8/23/15 0:23,43.0,6.1,,,,
485,8/23/15 1:23,43.0,6.1,,,,
486,8/23/15 2:23,42.9,6.1,,,,
487,8/23/15 3:23,42.8,6.0,,,,
488,8/23/15 4:23,42.6,5.9,,,,
489,8/23/15 5:23,42.5,5.8,,,,
490,8/23/15 6:23,42.4,5.8,,,,
491,8/23/15 7:23,42.3,5.7,,,,
492,8/23/15 8:23,42.4,5.8,,,,
493,8/23/15 9:23,43.1,6.2,,,,
494,8/23/15 10:23,44.4,6.9,,,,
495,8/23/15 11:23,45.7,7.6,,,,
496,8/23/15 12:23,47.0,8.3,,,,
497,8/23/15 13:23,47.9,8.8,,,,
498,8/23/15 14:23,48.5,9.1,,,,
499,8/23/15 15:23,48.4,9.1,,,,
500,8/23/15 16:23,47.8,8.8,,,,
501,8/23/15 17:23,46.8,8.2,,,,
502,8/23/15 18:23,45.4,7.5,,,,
503,8/23/15 19:23,44.2,6.8,,,,
504,8/23/15 20:23,43.9,6.6,,,,
505,8/23/15 21:23,43.6,6.4,,,,
506,8/23/15 22:23,43.5,6.4,,,,
507,8/23/15 23:23,43.5,6.4,,,,
508,8/24/15 0:23,43.4,6.4,,,,
509,8/24/15 1:23,43.3,6.3,,,,
510,8/24/15 2:23,43.2,6.2,,,,
511,8/24/15 3:23,43.2,6.2,,,,
512,8/24/15 4:23,43.1,6.2,,,,
513,8/24/15 5:23,43.0,6.1,,,,
514,8/24/15 6:23,42.9,6.1,,,,
515,8/24/15 7:23,43.0,6.1,,,,
516,8/24/15 8:23,43.6,6.4,,,,
517,8/24/15 9:23,44.4,6.9,,,,
518,8/24/15 10:23,45.2,7.3,,,,
519,8/24/15 11:23,46.8,8.2,,,,
520,8/24/15 12:23,47.2,8.4,,,,
521,8/24/15 13:23,48.1,8.9,,,,
522,8/24/15 14:23,47.8,8.8,,,,
523,8/24/15 15:23,47.5,8.6,,,,
524,8/24/15 16:23,47.8,8.8,,,,
525,8/24/15 17:23,47.0,8.3,,,,
526,8/24/15 18:23,45.9,7.7,,,,
527,8/24/15 19:23,44.9,7.1,,,,
528,8/24/15 20:23,44.4,6.9,,,,
529,8/24/15 21:23,44.2,6.8,,,,
530,8/24/15 22:23,44.1,6.7,,,,
531,8/24/15 23:23,44.1,6.7,,,,
532,8/25/15 0:23,44.1,6.7,,,,
533,8/25/15 1:23,44.0,6.7,,,,
534,8/25/15 2:23,43.9,6.6,,,,
535,8/25/15 3:23,43.9,6.6,,,,
536,8/25/15 4:23,43.9,6.6,,,,
537,8/25/15 5:23,43.9,6.6,,,,
538,8/25/15 6:23,43.8,6.6,,,,
539,8/25/15 7:23,43.9,6.6,,,,
540,8/25/15 8:23,44.0,6.7,,,,
541,8/25/15 9:23,44.7,7.1,,,,
542,8/25/15 10:23,46.1,7.8,,,,
543,8/25/15 11:23,47.7,8.7,,,,
544,8/25/15 12:23,49.2,9.6,,,,
545,8/25/15 13:23,50.3,10.2,,,,
546,8/25/15 14:23,47.8,8.8,,,,
547,8/25/15 15:23,47.2,8.4,,,,
548,8/25/15 16:23,48.1,8.9,,,,
549,8/25/15 17:23,46.2,7.9,,,,
550,8/25/15 18:23,46.2,7.9,,,,
551,8/25/15 19:23,45.7,7.6,,,,
552,8/25/15 20:23,45.1,7.3,,,,
553,8/25/15 21:23,44.8,7.1,,,,
554,8/25/15 22:23,44.9,7.2,,,,
555,8/25/15 23:23,44.9,7.2,,,,
556,8/26/15 0:23,44.9,7.2,,,,
557,8/26/15 1:23,44.9,7.1,,,,
558,8/26/15 2:23,44.9,7.2,,,,
559,8/26/15 3:23,44.9,7.2,,,,
560,8/26/15 4:23,45.0,7.2,,,,
561,8/26/15 5:23,45.0,7.2,,,,
562,8/26/15 6:23,45.0,7.2,,,,
563,8/26/15 7:23,45.1,7.3,,,,
564,8/26/15 8:23,45.4,7.4,,,,
565,8/26/15 9:23,45.9,7.7,,,,
566,8/26/15 10:23,46.0,7.8,,,,
567,8/26/15 11:23,46.0,7.8,,,,
568,8/26/15 12:23,46.1,7.8,,,,
569,8/26/15 13:23,46.0,7.8,,,,
570,8/26/15 14:23,45.8,7.6,,,,
571,8/26/15 15:23,45.8,7.6,,,,
572,8/26/15 16:23,45.6,7.5,,,,
573,8/26/15 17:23,45.4,7.4,,,,
574,8/26/15 18:23,45.7,7.6,,,,
575,8/26/15 19:23,45.5,7.5,,,,
576,8/26/15 20:23,45.2,7.3,,,,
