104,8/1/19 0:33,37.99,3.33,,,,
105,8/1/19 1:33,37.89,3.27,,,,
106,8/1/19 2:33,37.61,3.12,,,,
107,8/1/19 3:33,37.61,3.12,,,,
108,8/1/19 4:33,37.56,3.09,,,,
109,8/1/19 5:33,37.32,2.96,,,,
110,8/1/19 6:33,37.42,3.01,,,,
111,8/1/19 7:33,37.37,2.98,,,,
112,8/1/19 8:33,38.8,3.78,,,,
113,8/1/19 9:33,40.35,4.64,,,,
114,8/1/19 10:33,41.83,5.46,,,,
115,8/1/19 11:33,42.85,6.03,,,,
116,8/1/19 12:33,43.08,6.15,,,,
117,8/1/19 13:33,41.65,5.36,,,,
118,8/1/19 14:33,40.35,4.64,,,,
119,8/1/19 15:33,42.02,5.57,,,,
120,8/1/19 16:33,41.32,5.18,,,,
121,8/1/19 17:33,40.76,4.87,,,,
122,8/1/19 18:33,39.78,4.32,,,,
123,8/1/19 19:33,39.5,4.17,,,,
124,8/1/19 20:33,39.45,4.14,,,,
125,8/1/19 21:33,39.5,4.17,,,,
126,8/1/19 22:33,38.8,3.78,,,,
127,8/1/19 23:33,38.56,3.64,4.2,,,
128,8/2/19 0:33,38.32,3.51,,,,
129,8/2/19 1:33,37.89,3.27,,,,
130,8/2/19 2:33,37.8,3.22,,,,
131,8/2/19 3:33,37.61,3.12,,,,
132,8/2/19 4:33,37.47,3.04,,,,
133,8/2/19 5:33,37.42,3.01,,,,
134,8/2/19 6:33,37.37,2.98,,,,
135,8/2/19 7:33,37.37,2.98,,,,
136,8/2/19 8:33,38.75,3.75,,,,
137,8/2/19 9:33,40.44,4.69,,,,
138,8/2/19 10:33,42.02,5.57,,,,
139,8/2/19 11:33,43.21,6.23,,,,
140,8/2/19 12:33,43.99,6.66,,,,
141,8/2/19 13:33,44.17,6.76,,,,
142,8/2/19 14:33,44.04,6.69,,,,
143,8/2/19 15:33,43.08,6.15,,,,
144,8/2/19 16:33,42.8,6,,,,
145,8/2/19 17:33,40.67,4.82,,,,
146,8/2/19 18:33,40.81,4.9,,,,
147,8/2/19 19:33,40.25,4.58,,,,
148,8/2/19 20:33,39.74,4.3,,,,
149,8/2/19 21:33,39.31,4.06,,,,
150,8/2/19 22:33,39.12,3.96,,,,
151,8/2/19 23:33,38.84,3.8,4.5,,,
152,8/3/19 0:33,38.65,3.7,,,,
153,8/3/19 1:33,38.51,3.62,,,,
154,8/3/19 2:33,38.46,3.59,,,,
155,8/3/19 3:33,38.46,3.59,,,,
156,8/3/19 4:33,38.37,3.54,,,,
157,8/3/19 5:33,38.27,3.49,,,,
158,8/3/19 6:33,38.18,3.43,,,,
159,8/3/19 7:33,38.27,3.49,,,,
160,8/3/19 8:33,39.5,4.17,,,,
161,8/3/19 9:33,41.18,5.1,,,,
162,8/3/19 10:33,42.62,5.9,,,,
163,8/3/19 11:33,43.53,6.41,,,,
164,8/3/19 12:33,43.85,6.59,,,,
165,8/3/19 13:33,43.99,6.66,,,,
166,8/3/19 14:33,44.04,6.69,,,,
167,8/3/19 15:33,42.53,5.85,,,,
168,8/3/19 16:33,42.66,5.92,,,,
169,8/3/19 17:33,41.88,5.49,,,,
170,8/3/19 18:33,41.23,5.13,,,,
171,8/3/19 19:33,40.81,4.9,,,,
172,8/3/19 20:33,40.53,4.74,,,,
173,8/3/19 21:33,40.06,4.48,,,,
174,8/3/19 22:33,39.74,4.3,,,,
175,8/3/19 23:33,39.5,4.17,4.79,,,
176,8/4/19 0:33,39.22,4.01,,,,
177,8/4/19 1:33,39.08,3.93,,,,
178,8/4/19 2:33,38.94,3.85,,,,
179,8/4/19 3:33,39.22,4.01,,,,
180,8/4/19 4:33,39.08,3.93,,,,
181,8/4/19 5:33,38.89,3.83,,,,
182,8/4/19 6:33,38.75,3.75,,,,
183,8/4/19 7:33,38.8,3.78,,,,
184,8/4/19 8:33,39.83,4.35,,,,
185,8/4/19 9:33,41.6,5.33,,,,
186,8/4/19 10:33,43.26,6.26,,,,
187,8/4/19 11:33,44.36,6.86,,,,
188,8/4/19 12:33,44.86,7.14,,,,
189,8/4/19 13:33,44.31,6.84,,,,
190,8/4/19 14:33,44.49,6.94,,,,
191,8/4/19 15:33,43.31,6.28,,,,
192,8/4/19 16:33,41.65,5.36,,,,
193,8/4/19 17:33,41.23,5.13,,,,
194,8/4/19 18:33,41.09,5.05,,,,
195,8/4/19 19:33,40.91,4.95,,,,
196,8/4/19 20:33,40.86,4.92,,,,
197,8/4/19 21:33,40.16,4.53,,,,
198,8/4/19 22:33,39.78,4.32,,,,
199,8/4/19 23:33,39.64,4.25,4.98,,,
200,8/5/19 0:33,39.31,4.06,,,,
201,8/5/19 1:33,39.27,4.04,,,,
202,8/5/19 2:33,39.12,3.96,,,,
203,8/5/19 3:33,39.12,3.96,,,,
204,8/5/19 4:33,38.89,3.83,,,,
205,8/5/19 5:33,38.75,3.75,,,,
206,8/5/19 6:33,38.75,3.75,,,,
207,8/5/19 7:33,38.75,3.75,,,,
208,8/5/19 8:33,39.45,4.14,,,,
209,8/5/19 9:33,42.02,5.57,,,,
210,8/5/19 10:33,43.67,6.48,,,,
211,8/5/19 11:33,45.04,7.24,,,,
212,8/5/19 12:33,45.67,7.59,,,,
213,8/5/19 13:33,45.85,7.7,,,,
214,8/5/19 14:33,43.99,6.66,,,,
215,8/5/19 15:33,43.4,6.33,,,,
216,8/5/19 16:33,43.58,6.43,,,,
217,8/5/19 17:33,42.94,6.08,,,,
218,8/5/19 18:33,42.2,5.67,,,,
219,8/5/19 19:33,41.74,5.41,,,,
220,8/5/19 20:33,41.37,5.21,,,,
221,8/5/19 21:33,41,5,,,,
222,8/5/19 22:33,40.49,4.71,,,,
223,8/5/19 23:33,40.11,4.51,5.24,,,
224,8/6/19 0:33,39.92,4.4,,,,
225,8/6/19 1:33,39.83,4.35,,,,
226,8/6/19 2:33,39.55,4.19,,,,
227,8/6/19 3:33,39.45,4.14,,,,
228,8/6/19 4:33,39.31,4.06,,,,
229,8/6/19 5:33,39.22,4.01,,,,
230,8/6/19 6:33,39.17,3.99,,,,
231,8/6/19 7:33,39.27,4.04,,,,
232,8/6/19 8:33,39.45,4.14,,,,
233,8/6/19 9:33,42.06,5.59,,,,
234,8/6/19 10:33,43.35,6.31,,,,
235,8/6/19 11:33,44.67,7.04,,,,
236,8/6/19 12:33,43.58,6.43,,,,
237,8/6/19 13:33,45.67,7.59,,,,
238,8/6/19 14:33,46.03,7.8,,,,
239,8/6/19 15:33,44.4,6.89,,,,
