Plot Title: 10972590							
#	"Date Time, GMT-06:00"	"Temp, °C (LGR S/N: 10972590, SEN S/N: 10972590)"	Coupler Detached (LGR S/N: 10972590)	Coupler Attached (LGR S/N: 10972590)	Host Connected (LGR S/N: 10972590)	Stopped (LGR S/N: 10972590)	End Of File (LGR S/N: 10972590)
1	8/2/2018 8:24	13.93					
2	8/2/2018 8:24		Logged				
3	8/2/2018 9:24	14.194					
4	8/2/2018 10:24	17.962					
5	8/2/2018 11:24	19.698					
6	8/2/2018 12:24	20.746					
7	8/2/2018 13:24	35.235					
8	8/2/2018 14:24	52.059					
9	8/2/2018 15:24	35.102					
10	8/2/2018 16:24	2.128					
11	8/2/2018 17:24	1.967					
12	8/2/2018 18:24	1.967					
13	8/2/2018 19:24	1.886					
14	8/2/2018 20:24	1.778					
15	8/2/2018 21:24	1.724					
16	8/2/2018 22:24	1.615					
17	8/2/2018 23:24	1.615					
18	8/3/2018 0:24	1.588					
19	8/3/2018 1:24	1.534					
20	8/3/2018 2:24	1.534					
21	8/3/2018 3:24	1.534					
22	8/3/2018 4:24	1.534					
23	8/3/2018 5:24	1.48					
24	8/3/2018 6:24	1.453					
25	8/3/2018 7:24	1.534					
26	8/3/2018 8:24	1.615					
27	8/3/2018 9:24	1.778					
28	8/3/2018 10:24	2.155					
29	8/3/2018 11:24	2.45					
30	8/3/2018 12:24	2.53					
31	8/3/2018 13:24	2.343					
32	8/3/2018 14:24	2.316					
33	8/3/2018 15:24	2.209					
34	8/3/2018 16:24	1.994					
35	8/3/2018 17:24	1.778					
36	8/3/2018 18:24	1.67					
37	8/3/2018 19:24	1.615					
38	8/3/2018 20:24	1.561					
39	8/3/2018 21:24	1.507					
40	8/3/2018 22:24	1.425					
41	8/3/2018 23:24	1.398					
42	8/4/2018 0:24	1.371					
43	8/4/2018 1:24	1.344					
44	8/4/2018 2:24	1.317					
45	8/4/2018 3:24	1.289					
46	8/4/2018 4:24	1.289					
47	8/4/2018 5:24	1.289					
48	8/4/2018 6:24	1.262					
49	8/4/2018 7:24	1.289					
50	8/4/2018 8:24	1.398					
51	8/4/2018 9:24	1.588					
52	8/4/2018 10:24	1.832					
53	8/4/2018 11:24	2.074					
54	8/4/2018 12:24	2.262					
55	8/4/2018 13:24	2.316					
56	8/4/2018 14:24	2.289					
57	8/4/2018 15:24	2.155					
58	8/4/2018 16:24	1.94					
59	8/4/2018 17:24	1.724					
60	8/4/2018 18:24	1.588					
61	8/4/2018 19:24	1.534					
62	8/4/2018 20:24	1.453					
63	8/4/2018 21:24	1.453					
64	8/4/2018 22:24	1.425					
65	8/4/2018 23:24	1.398					
66	8/5/2018 0:24	1.425					
67	8/5/2018 1:24	1.398					
68	8/5/2018 2:24	1.398					
69	8/5/2018 3:24	1.425					
70	8/5/2018 4:24	1.453					
71	8/5/2018 5:24	1.453					
72	8/5/2018 6:24	1.48					
73	8/5/2018 7:24	1.507					
74	8/5/2018 8:24	1.507					
75	8/5/2018 9:24	1.561					
76	8/5/2018 10:24	1.588					
77	8/5/2018 11:24	1.913					
78	8/5/2018 12:24	2.047					
79	8/5/2018 13:24	2.262					
80	8/5/2018 14:24	1.994					
81	8/5/2018 15:24	1.886					
82	8/5/2018 16:24	1.94					
83	8/5/2018 17:24	1.805					
84	8/5/2018 18:24	1.67					
85	8/5/2018 19:24	1.588					
86	8/5/2018 20:24	1.507					
87	8/5/2018 21:24	1.48					
88	8/5/2018 22:24	1.453					
89	8/5/2018 23:24	1.453					
90	8/6/2018 0:24	1.48					
91	8/6/2018 1:24	1.425					
92	8/6/2018 2:24	1.453					
93	8/6/2018 3:24	1.398					
94	8/6/2018 4:24	1.398					
95	8/6/2018 5:24	1.425					
96	8/6/2018 6:24	1.398					
97	8/6/2018 7:24	1.425					
98	8/6/2018 8:24	1.534					
99	8/6/2018 9:24	1.778					
100	8/6/2018 10:24	2.128					
101	8/6/2018 11:24	2.396					
102	8/6/2018 12:24	2.423					
103	8/6/2018 13:24	2.423					
104	8/6/2018 14:24	2.289					
105	8/6/2018 15:24	2.236					
106	8/6/2018 16:24	1.994					
107	8/6/2018 17:24	1.778					
108	8/6/2018 18:24	1.643					
109	8/6/2018 19:24	1.588					
110	8/6/2018 20:24	1.561					
111	8/6/2018 21:24	1.561					
112	8/6/2018 22:24	1.534					
113	8/6/2018 23:24	1.48					
114	8/7/2018 0:24	1.453					
115	8/7/2018 1:24	1.425					
116	8/7/2018 2:24	1.398					
117	8/7/2018 3:24	1.398					
118	8/7/2018 4:24	1.398					
119	8/7/2018 5:24	1.398					
120	8/7/2018 6:24	1.371					
121	8/7/2018 7:24	1.425					
122	8/7/2018 8:24	1.534					
123	8/7/2018 9:24	1.778					
124	8/7/2018 10:24	2.128					
125	8/7/2018 11:24	2.423					
126	8/7/2018 12:24	2.53					
127	8/7/2018 13:24	2.477					
128	8/7/2018 14:24	2.503					
129	8/7/2018 15:24	2.316					
130	8/7/2018 16:24	2.021					
131	8/7/2018 17:24	1.832					
132	8/7/2018 18:24	1.643					
133	8/7/2018 19:24	1.615					
134	8/7/2018 20:24	1.561					
135	8/7/2018 21:24	1.507					
136	8/7/2018 22:24	1.507					
137	8/7/2018 23:24	1.48					
138	8/8/2018 0:24	1.48					
139	8/8/2018 1:24	1.453					
140	8/8/2018 2:24	1.453					
141	8/8/2018 3:24	1.453					
142	8/8/2018 4:24	1.453					
143	8/8/2018 5:24	1.453					
144	8/8/2018 6:24	1.453					
145	8/8/2018 7:24	1.48					
146	8/8/2018 8:24	1.561					
147	8/8/2018 9:24	1.751					
148	8/8/2018 10:24	2.047					
149	8/8/2018 11:24	2.343					
150	8/8/2018 12:24	2.503					
151	8/8/2018 13:24	2.503					
152	8/8/2018 14:24	2.477					
153	8/8/2018 15:24	2.262					
154	8/8/2018 16:24	1.994					
155	8/8/2018 17:24	1.778					
156	8/8/2018 18:24	1.67					
157	8/8/2018 19:24	1.615					
158	8/8/2018 20:24	1.588					
159	8/8/2018 21:24	1.561					
160	8/8/2018 22:24	1.534					
161	8/8/2018 23:24	1.507					
162	8/9/2018 0:24	1.507					
163	8/9/2018 1:24	1.507					
164	8/9/2018 2:24	1.48					
165	8/9/2018 3:24	1.507					
166	8/9/2018 4:24	1.48					
167	8/9/2018 5:24	1.48					
168	8/9/2018 6:24	1.453					
169	8/9/2018 7:24	1.48					
170	8/9/2018 8:24	1.561					
171	8/9/2018 9:24	1.805					
172	8/9/2018 10:24	2.101					
173	8/9/2018 11:24	2.37					
174	8/9/2018 12:24	2.45					
175	8/9/2018 13:24	2.45					
176	8/9/2018 14:24	2.396					
177	8/9/2018 15:24	2.262					
178	8/9/2018 16:24	1.994					
179	8/9/2018 17:24	1.778					
180	8/9/2018 18:24	1.643					
181	8/9/2018 19:24	1.615					
182	8/9/2018 20:24	1.615					
183	8/9/2018 21:24	1.615					
184	8/9/2018 22:24	1.561					
185	8/9/2018 23:24	1.561					
186	8/10/2018 0:24	1.561					
187	8/10/2018 1:24	1.534					
188	8/10/2018 2:24	1.507					
189	8/10/2018 3:24	1.507					
190	8/10/2018 4:24	1.507					
191	8/10/2018 5:24	1.48					
192	8/10/2018 6:24	1.48					
193	8/10/2018 7:24	1.507					
194	8/10/2018 8:24	1.615					
195	8/10/2018 9:24	1.832					
196	8/10/2018 10:24	2.101					
197	8/10/2018 11:24	2.37					
198	8/10/2018 12:24	2.477					
199	8/10/2018 13:24	2.45					
200	8/10/2018 14:24	2.396					
201	8/10/2018 15:24	2.236					
202	8/10/2018 16:24	1.967					
203	8/10/2018 17:24	1.751					
204	8/10/2018 18:24	1.67					
205	8/10/2018 19:24	1.643					
206	8/10/2018 20:24	1.643					
207	8/10/2018 21:24	1.615					
208	8/10/2018 22:24	1.588					
209	8/10/2018 23:24	1.561					
210	8/11/2018 0:24	1.534					
211	8/11/2018 1:24	1.534					
212	8/11/2018 2:24	1.534					
213	8/11/2018 3:24	1.534					
214	8/11/2018 4:24	1.507					
215	8/11/2018 5:24	1.534					
216	8/11/2018 6:24	1.507					
217	8/11/2018 7:24	1.534					
218	8/11/2018 8:24	1.615					
219	8/11/2018 9:24	1.778					
220	8/11/2018 10:24	2.021					
221	8/11/2018 11:24	2.262					
222	8/11/2018 12:24	2.423					
223	8/11/2018 13:24	2.37					
224	8/11/2018 14:24	2.047					
225	8/11/2018 15:24	2.182					
226	8/11/2018 16:24	1.832					
227	8/11/2018 17:24	1.778					
228	8/11/2018 18:24	1.67					
229	8/11/2018 19:24	1.615					
230	8/11/2018 20:24	1.615					
231	8/11/2018 21:24	1.615					
232	8/11/2018 22:24	1.561					
233	8/11/2018 23:24	1.507					
234	8/12/2018 0:24	1.534					
235	8/12/2018 1:24	1.534					
236	8/12/2018 2:24	1.534					
237	8/12/2018 3:24	1.534					
238	8/12/2018 4:24	1.507					
239	8/12/2018 5:24	1.507					
240	8/12/2018 6:24	1.507					
241	8/12/2018 7:24	1.534					
242	8/12/2018 8:24	1.615					
243	8/12/2018 9:24	1.778					
244	8/12/2018 10:24	2.021					
245	8/12/2018 11:24	2.155					
246	8/12/2018 12:24	2.155					
247	8/12/2018 13:24	2.262					
248	8/12/2018 14:24	2.128					
249	8/12/2018 15:24	2.155					
250	8/12/2018 16:24	1.967					
251	8/12/2018 17:24	1.832					
252	8/12/2018 18:24	1.778					
253	8/12/2018 19:24	1.724					
254	8/12/2018 20:24	1.615					
255	8/12/2018 21:24	1.588					
256	8/12/2018 22:24	1.615					
257	8/12/2018 23:24	1.534					
258	8/13/2018 0:24	1.534					
259	8/13/2018 1:24	1.561					
260	8/13/2018 2:24	1.534					
261	8/13/2018 3:24	1.507					
262	8/13/2018 4:24	1.534					
263	8/13/2018 5:24	1.48					
264	8/13/2018 6:24	1.453					
265	8/13/2018 7:24	1.48					
266	8/13/2018 8:24	1.534					
267	8/13/2018 9:24	1.588					
268	8/13/2018 10:24	1.967					
269	8/13/2018 11:24	2.182					
270	8/13/2018 12:24	2.262					
271	8/13/2018 13:24	2.262					
272	8/13/2018 14:24	1.94					
273	8/13/2018 15:24	1.886					
274	8/13/2018 16:24	1.751					
275	8/13/2018 17:24	1.751					
276	8/13/2018 18:24	1.697					
277	8/13/2018 19:24	1.615					
278	8/13/2018 20:24	1.561					
279	8/13/2018 21:24	1.561					
280	8/13/2018 22:24	1.561					
281	8/13/2018 23:24	1.561					
282	8/14/2018 0:24	1.534					
283	8/14/2018 1:24	1.561					
284	8/14/2018 2:24	1.507					
285	8/14/2018 3:24	1.48					
286	8/14/2018 4:24	1.453					
287	8/14/2018 5:24	1.425					
288	8/14/2018 6:24	1.398					
289	8/14/2018 7:24	1.453					
290	8/14/2018 8:24	1.507					
291	8/14/2018 9:24	1.724					
292	8/14/2018 10:24	2.021					
293	8/14/2018 11:24	2.182					
294	8/14/2018 12:24	2.209					
295	8/14/2018 13:24	2.182					
296	8/14/2018 14:24	2.182					
297	8/14/2018 15:24	2.101					
298	8/14/2018 16:24	1.805					
299	8/14/2018 17:24	1.588					
300	8/14/2018 18:24	1.507					
301	8/14/2018 19:24	1.507					
302	8/14/2018 20:24	1.48					
303	8/14/2018 21:24	1.453					
304	8/14/2018 22:24	1.425					
305	8/14/2018 23:24	1.425					
306	8/15/2018 0:24	1.425					
307	8/15/2018 1:24	1.425					
308	8/15/2018 2:24	1.398					
309	8/15/2018 3:24	1.398					
310	8/15/2018 4:24	1.398					
311	8/15/2018 5:24	1.398					
312	8/15/2018 6:24	1.398					
313	8/15/2018 7:24	1.398					
314	8/15/2018 8:24	1.48					
315	8/15/2018 9:24	1.697					
316	8/15/2018 10:24	1.94					
317	8/15/2018 11:24	2.236					
318	8/15/2018 12:24	2.316					
319	8/15/2018 13:24	2.262					
320	8/15/2018 14:24	2.182					
321	8/15/2018 15:24	2.047					
322	8/15/2018 16:24	1.778					
323	8/15/2018 17:24	1.561					
324	8/15/2018 18:24	1.507					
325	8/15/2018 19:24	1.507					
326	8/15/2018 20:24	1.507					
327	8/15/2018 21:24	1.507					
328	8/15/2018 22:24	1.453					
329	8/15/2018 23:24	1.453					
330	8/16/2018 0:24	1.425					
331	8/16/2018 1:24	1.425					
332	8/16/2018 2:24	1.425					
333	8/16/2018 3:24	1.398					
334	8/16/2018 4:24	1.398					
335	8/16/2018 5:24	1.398					
336	8/16/2018 6:24	1.398					
337	8/16/2018 7:24	1.425					
338	8/16/2018 8:24	1.561					
339	8/16/2018 9:24	1.697					
340	8/16/2018 10:24	1.967					
341	8/16/2018 11:24	1.94					
342	8/16/2018 12:24	2.155					
343	8/16/2018 13:24	2.262					
344	8/16/2018 14:24	2.155					
345	8/16/2018 15:24	2.021					
346	8/16/2018 16:24	1.886					
347	8/16/2018 17:24	1.724					
348	8/16/2018 18:24	1.724					
349	8/16/2018 19:24	1.67					
350	8/16/2018 20:24	1.615					
351	8/16/2018 21:24	1.588					
352	8/16/2018 22:24	1.588					
353	8/16/2018 23:24	1.561					
354	8/17/2018 0:24	1.561					
355	8/17/2018 1:24	1.561					
356	8/17/2018 2:24	1.561					
357	8/17/2018 3:24	1.507					
358	8/17/2018 4:24	1.48					
359	8/17/2018 5:24	1.48					
360	8/17/2018 6:24	1.453					
361	8/17/2018 7:24	1.507					
362	8/17/2018 8:24	1.588					
363	8/17/2018 9:24	1.832					
364	8/17/2018 10:24	2.074					
365	8/17/2018 11:24	2.343					
366	8/17/2018 12:24	2.396					
367	8/17/2018 13:24	2.316					
368	8/17/2018 14:24	2.262					
369	8/17/2018 15:24	2.155					
370	8/17/2018 16:24	1.886					
371	8/17/2018 17:24	1.805					
372	8/17/2018 18:24	1.697					
373	8/17/2018 19:24	1.643					
374	8/17/2018 20:24	1.724					
375	8/17/2018 21:24	1.697					
376	8/17/2018 22:24	1.697					
377	8/17/2018 23:24	1.588					
378	8/18/2018 0:24	1.561					
379	8/18/2018 1:24	1.561					
380	8/18/2018 2:24	1.534					
381	8/18/2018 3:24	1.507					
382	8/18/2018 4:24	1.48					
383	8/18/2018 5:24	1.453					
384	8/18/2018 6:24	1.453					
385	8/18/2018 7:24	1.507					
386	8/18/2018 8:24	1.588					
387	8/18/2018 9:24	1.778					
388	8/18/2018 10:24	2.074					
389	8/18/2018 11:24	2.021					
390	8/18/2018 12:24	2.155					
391	8/18/2018 13:24	1.94					
392	8/18/2018 14:24	1.886					
393	8/18/2018 15:24	1.994					
394	8/18/2018 16:24	1.778					
395	8/18/2018 17:24	1.643					
396	8/18/2018 18:24	1.67					
397	8/18/2018 19:24	1.643					
398	8/18/2018 20:24	1.588					
399	8/18/2018 21:24	1.507					
400	8/18/2018 22:24	1.507					
401	8/18/2018 23:24	1.507					
402	8/19/2018 0:24	1.507					
403	8/19/2018 1:24	1.507					
404	8/19/2018 2:24	1.507					
405	8/19/2018 3:24	1.507					
406	8/19/2018 4:24	1.453					
407	8/19/2018 5:24	1.453					
408	8/19/2018 6:24	1.425					
409	8/19/2018 7:24	1.425					
410	8/19/2018 8:24	1.534					
411	8/19/2018 9:24	1.724					
412	8/19/2018 10:24	2.021					
413	8/19/2018 11:24	2.289					
414	8/19/2018 12:24	2.37					
415	8/19/2018 13:24	2.289					
416	8/19/2018 14:24	1.832					
417	8/19/2018 15:24	1.886					
418	8/19/2018 16:24	1.805					
419	8/19/2018 17:24	1.697					
420	8/19/2018 18:24	1.615					
421	8/19/2018 19:24	1.561					
422	8/19/2018 20:24	1.534					
423	8/19/2018 21:24	1.507					
424	8/19/2018 22:24	1.507					
425	8/19/2018 23:24	1.48					
426	8/20/2018 0:24	1.48					
427	8/20/2018 1:24	1.453					
428	8/20/2018 2:24	1.453					
429	8/20/2018 3:24	1.425					
430	8/20/2018 4:24	1.425					
431	8/20/2018 5:24	1.425					
432	8/20/2018 6:24	1.398					
433	8/20/2018 7:24	1.425					
434	8/20/2018 8:24	1.534					
435	8/20/2018 9:24	1.751					
436	8/20/2018 10:24	1.751					
437	8/20/2018 11:24	1.67					
438	8/20/2018 12:24	1.643					
439	8/20/2018 13:24	2.155					
440	8/20/2018 14:24	1.751					
441	8/20/2018 15:24	1.643					
442	8/20/2018 16:24	1.751					
443	8/20/2018 17:24	1.67					
444	8/20/2018 18:24	1.561					
445	8/20/2018 19:24	1.507					
446	8/20/2018 20:24	1.561					
447	8/20/2018 21:24	1.561					
448	8/20/2018 22:24	1.507					
449	8/20/2018 23:24	1.48					
450	8/21/2018 0:24	1.48					
451	8/21/2018 1:24	1.48					
452	8/21/2018 2:24	1.453					
453	8/21/2018 3:24	1.507					
454	8/21/2018 4:24	1.507					
455	8/21/2018 5:24	1.48					
456	8/21/2018 6:24	1.453					
457	8/21/2018 7:24	1.453					
458	8/21/2018 8:24	1.561					
459	8/21/2018 9:24	1.832					
460	8/21/2018 10:24	2.074					
461	8/21/2018 11:24	2.396					
462	8/21/2018 12:24	2.45					
463	8/21/2018 13:24	2.396					
464	8/21/2018 14:24	2.209					
465	8/21/2018 15:24	1.994					
466	8/21/2018 16:24	1.697					
467	8/21/2018 17:24	1.615					
468	8/21/2018 18:24	1.561					
469	8/21/2018 19:24	1.507					
470	8/21/2018 20:24	1.507					
471	8/21/2018 21:24	1.48					
472	8/21/2018 22:24	1.453					
473	8/21/2018 23:24	1.425					
474	8/22/2018 0:24	1.425					
475	8/22/2018 1:24	1.453					
476	8/22/2018 2:24	1.453					
477	8/22/2018 3:24	1.534					
478	8/22/2018 4:24	1.453					
479	8/22/2018 5:24	1.507					
480	8/22/2018 6:24	1.561					
481	8/22/2018 7:24	1.561					
482	8/22/2018 8:24	1.588					
483	8/22/2018 9:24	1.615					
484	8/22/2018 10:24	1.724					
485	8/22/2018 11:24	1.67					
486	8/22/2018 12:24	1.67					
487	8/22/2018 13:24	1.724					
488	8/22/2018 14:24	1.778					
489	8/22/2018 15:24	1.967					
490	8/22/2018 16:24	1.778					
491	8/22/2018 17:24	1.615					
492	8/22/2018 18:24	1.67					
493	8/22/2018 19:24	1.561					
494	8/22/2018 20:24	1.48					
495	8/22/2018 21:24	1.453					
496	8/22/2018 22:24	1.398					
497	8/22/2018 23:24	1.425					
498	8/23/2018 0:24	1.453					
499	8/23/2018 1:24	1.507					
500	8/23/2018 2:24	1.534					
501	8/23/2018 3:24	1.48					
502	8/23/2018 4:24	1.507					
503	8/23/2018 5:24	1.453					
504	8/23/2018 6:24	1.453					
505	8/23/2018 7:24	1.507					
506	8/23/2018 8:24	1.534					
507	8/23/2018 9:24	1.615					
508	8/23/2018 10:24	1.913					
509	8/23/2018 11:24	2.289					
510	8/23/2018 12:24	2.316					
511	8/23/2018 13:24	2.477					
512	8/23/2018 14:24	2.343					
513	8/23/2018 15:24	2.128					
514	8/23/2018 16:24	1.832					
515	8/23/2018 17:24	1.588					
516	8/23/2018 18:24	1.561					
517	8/23/2018 19:24	1.534					
518	8/23/2018 20:24	1.534					
519	8/23/2018 21:24	1.507					
520	8/23/2018 22:24	1.48					
521	8/23/2018 23:24	1.453					
522	8/24/2018 0:24	1.453					
523	8/24/2018 1:24	1.453					
524	8/24/2018 2:24	1.425					
525	8/24/2018 3:24	1.425					
526	8/24/2018 4:24	1.453					
527	8/24/2018 5:24	1.453					
528	8/24/2018 6:24	1.453					
529	8/24/2018 7:24	1.453					
530	8/24/2018 8:24	1.588					
531	8/24/2018 9:24	1.832					
532	8/24/2018 10:24	2.047					
533	8/24/2018 11:24	2.316					
534	8/24/2018 12:24	2.477					
535	8/24/2018 13:24	2.343					
536	8/24/2018 14:24	2.021					
537	8/24/2018 15:24	1.886					
538	8/24/2018 16:24	1.805					
539	8/24/2018 17:24	1.588					
540	8/24/2018 18:24	1.507					
541	8/24/2018 19:24	1.48					
542	8/24/2018 20:24	1.48					
543	8/24/2018 21:24	1.507					
544	8/24/2018 22:24	1.48					
545	8/24/2018 23:24	1.453					
546	8/25/2018 0:24	1.425					
547	8/25/2018 1:24	1.425					
548	8/25/2018 2:24	1.398					
549	8/25/2018 3:24	1.425					
550	8/25/2018 4:24	1.425					
551	8/25/2018 5:24	1.398					
552	8/25/2018 6:24	1.398					
553	8/25/2018 7:24	1.425					
554	8/25/2018 8:24	1.507					
555	8/25/2018 9:24	1.724					
556	8/25/2018 10:24	1.94					
557	8/25/2018 11:24	2.236					
558	8/25/2018 12:24	2.343					
559	8/25/2018 13:24	2.289					
560	8/25/2018 14:24	2.182					
561	8/25/2018 15:24	1.994					
562	8/25/2018 16:24	1.751					
563	8/25/2018 17:24	1.534					
564	8/25/2018 18:24	1.507					
565	8/25/2018 19:24	1.48					
566	8/25/2018 20:24	1.48					
567	8/25/2018 21:24	1.48					
568	8/25/2018 22:24	1.507					
569	8/25/2018 23:24	1.507					
570	8/26/2018 0:24	1.48					
571	8/26/2018 1:24	1.48					
572	8/26/2018 2:24	1.453					
573	8/26/2018 3:24	1.453					
574	8/26/2018 4:24	1.453					
575	8/26/2018 5:24	1.453					
576	8/26/2018 6:24	1.48					
577	8/26/2018 7:24	1.507					
578	8/26/2018 8:24	1.588					
579	8/26/2018 9:24	1.805					
580	8/26/2018 10:24	1.967					
581	8/26/2018 11:24	2.262					
582	8/26/2018 12:24	2.289					
583	8/26/2018 13:24	2.262					
584	8/26/2018 14:24	1.859					
585	8/26/2018 15:24	1.724					
586	8/26/2018 16:24	1.643					
587	8/26/2018 17:24	1.643					
588	8/26/2018 18:24	1.588					
589	8/26/2018 19:24	1.534					
590	8/26/2018 20:24	1.507					
591	8/26/2018 21:24	1.534					
592	8/26/2018 22:24	1.588					
593	8/26/2018 23:24	1.643					
594	8/27/2018 0:24	1.643					
595	8/27/2018 1:24	1.561					
596	8/27/2018 2:24	1.507					
597	8/27/2018 3:24	1.507					
598	8/27/2018 4:24	1.507					
599	8/27/2018 5:24	1.371					
600	8/27/2018 6:24	1.398					
601	8/27/2018 7:24	1.425					
602	8/27/2018 8:24	1.453					
603	8/27/2018 9:24	1.507					
604	8/27/2018 10:24	1.507					
605	8/27/2018 11:24	1.615					
606	8/27/2018 12:24	1.561					
607	8/27/2018 13:24	1.344					
608	8/27/2018 14:24	1.697					
609	8/27/2018 15:24	1.153					
610	8/27/2018 16:24	1.18					
611	8/27/2018 17:24	1.344					
612	8/27/2018 18:24	0.989					
613	8/27/2018 19:24	0.989					
614	8/27/2018 20:24	0.989					
615	8/27/2018 21:24	1.208					
616	8/27/2018 22:24	1.208					
617	8/27/2018 23:24	1.18					
618	8/28/2018 0:24	1.153					
619	8/28/2018 1:24	1.208					
620	8/28/2018 2:24	1.208					
621	8/28/2018 3:24	1.235					
622	8/28/2018 4:24	1.235					
623	8/28/2018 5:24	1.235					
624	8/28/2018 6:24	1.235					
625	8/28/2018 7:24	1.235					
626	8/28/2018 8:24	1.262					
627	8/28/2018 9:24	1.344					
628	8/28/2018 10:24	1.371					
629	8/28/2018 11:24	1.561					
630	8/28/2018 12:24	1.832					
631	8/28/2018 13:24	2.021					
632	8/28/2018 14:24	2.477					
633	8/28/2018 15:24	2.209					
634	8/28/2018 16:24	1.886					
635	8/28/2018 17:24	1.697					
636	8/28/2018 18:24	1.588					
637	8/28/2018 19:24	1.453					
638	8/28/2018 20:24	1.398					
639	8/28/2018 21:24	1.344					
640	8/28/2018 22:24	1.289					
641	8/28/2018 23:24	1.262					
642	8/29/2018 0:24	1.235					
643	8/29/2018 1:24	1.208					
644	8/29/2018 2:24	1.18					
645	8/29/2018 3:24	1.18					
646	8/29/2018 4:24	1.18					
647	8/29/2018 5:24	1.18					
648	8/29/2018 6:24	1.18					
649	8/29/2018 7:24	1.18					
650	8/29/2018 8:24	1.289					
651	8/29/2018 9:24	1.534					
652	8/29/2018 10:24	1.832					
653	8/29/2018 11:24	2.155					
654	8/29/2018 12:24	2.37					
655	8/29/2018 13:24	2.423					
656	8/29/2018 14:24	2.396					
657	8/29/2018 15:24	2.155					
658	8/29/2018 16:24	1.859					
659	8/29/2018 17:24	1.588					
660	8/29/2018 18:24	1.507					
661	8/29/2018 19:24	1.48					
662	8/29/2018 20:24	1.453					
663	8/29/2018 21:24	1.453					
664	8/29/2018 22:24	1.453					
665	8/29/2018 23:24	1.48					
666	8/30/2018 0:24	1.398					
667	8/30/2018 1:24	1.398					
668	8/30/2018 2:24	1.398					
669	8/30/2018 3:24	1.398					
670	8/30/2018 4:24	1.371					
671	8/30/2018 5:24	1.398					
672	8/30/2018 6:24	1.398					
673	8/30/2018 7:24	1.425					
674	8/30/2018 8:24	1.534					
675	8/30/2018 9:24	1.643					
676	8/30/2018 10:24	2.101					
677	8/30/2018 11:24	2.423					
678	8/30/2018 12:24	2.316					
679	8/30/2018 13:24	2.503					
680	8/30/2018 14:24	2.236					
681	8/30/2018 15:24	2.047					
682	8/30/2018 16:24	1.94					
683	8/30/2018 17:24	1.778					
684	8/30/2018 18:24	1.724					
685	8/30/2018 19:24	1.643					
686	8/30/2018 20:24	1.588					
687	8/30/2018 21:24	1.588					
688	8/30/2018 22:24	1.561					
689	8/30/2018 23:24	1.534					
690	8/31/2018 0:24	1.561					
691	8/31/2018 1:24	1.534					
692	8/31/2018 2:24	1.534					
693	8/31/2018 3:24	1.507					
694	8/31/2018 4:24	1.453					
695	8/31/2018 5:24	1.425					
696	8/31/2018 6:24	1.425					
697	8/31/2018 7:24	1.453					
698	8/31/2018 8:24	1.534					
699	8/31/2018 9:24	1.805					
700	8/31/2018 10:24	2.074					
701	8/31/2018 11:24	2.289					
702	8/31/2018 12:24	2.262					
703	8/31/2018 13:24	2.289					
704	8/31/2018 14:24	2.209					
705	8/31/2018 15:24	1.94					
706	8/31/2018 16:24	1.778					
707	8/31/2018 17:24	1.588					
708	8/31/2018 18:24	1.588					
709	8/31/2018 19:24	1.561					
710	8/31/2018 20:24	1.507					
711	8/31/2018 21:24	1.48					
712	8/31/2018 22:24	1.48					
713	8/31/2018 23:24	1.453					
714	9/1/2018 0:24	1.453					
715	9/1/2018 1:24	1.425					
716	9/1/2018 2:24	1.425					
717	9/1/2018 3:24	1.398					
718	9/1/2018 4:24	1.398					
719	9/1/2018 5:24	1.371					
720	9/1/2018 6:24	1.344					
721	9/1/2018 7:24	1.371					
722	9/1/2018 8:24	1.48					
723	9/1/2018 9:24	1.751					
724	9/1/2018 10:24	2.074					
725	9/1/2018 11:24	2.396					
726	9/1/2018 12:24	2.477					
727	9/1/2018 13:24	2.396					
728	9/1/2018 14:24	2.289					
729	9/1/2018 15:24	2.021					
730	9/1/2018 16:24	1.724					
731	9/1/2018 17:24	1.507					
732	9/1/2018 18:24	1.507					
733	9/1/2018 19:24	1.453					
734	9/1/2018 20:24	1.453					
735	9/1/2018 21:24	1.425					
736	9/1/2018 22:24	1.453					
737	9/1/2018 23:24	1.453					
738	9/2/2018 0:24	1.453					
739	9/2/2018 1:24	1.425					
740	9/2/2018 2:24	1.425					
741	9/2/2018 3:24	1.425					
742	9/2/2018 4:24	1.425					
743	9/2/2018 5:24	1.398					
744	9/2/2018 6:24	1.398					
745	9/2/2018 7:24	1.398					
746	9/2/2018 8:24	1.507					
747	9/2/2018 9:24	1.778					
748	9/2/2018 10:24	2.101					
749	9/2/2018 11:24	2.477					
750	9/2/2018 12:24	2.477					
751	9/2/2018 13:24	2.396					
752	9/2/2018 14:24	2.37					
753	9/2/2018 15:24	1.967					
754	9/2/2018 16:24	1.697					
755	9/2/2018 17:24	1.507					
756	9/2/2018 18:24	1.48					
757	9/2/2018 19:24	1.453					
758	9/2/2018 20:24	1.48					
759	9/2/2018 21:24	1.453					
760	9/2/2018 22:24	1.453					
761	9/2/2018 23:24	1.425					
762	9/3/2018 0:24	1.398					
763	9/3/2018 1:24	1.398					
764	9/3/2018 2:24	1.371					
765	9/3/2018 3:24	1.344					
766	9/3/2018 4:24	1.344					
767	9/3/2018 5:24	1.344					
768	9/3/2018 6:24	1.344					
