"Plot Title: 20155967"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20155967, SEN S/N: 20155967)","Coupler Detached (LGR S/N: 20155967)","Coupler Attached (LGR S/N: 20155967)","Host Connected (LGR S/N: 20155967)","Stopped (LGR S/N: 20155967)","End Of File (LGR S/N: 20155967)"
1,08/03/20 06:21:50 PM,23.593,,,,,
2,08/03/20 06:22:21 PM,,Logged,,,,
3,08/03/20 07:21:50 PM,23.256,,,,,
4,08/03/20 08:21:50 PM,23.040,,,,,
5,08/03/20 09:21:50 PM,22.872,,,,,
6,08/03/20 10:21:50 PM,22.729,,,,,
7,08/03/20 11:21:50 PM,22.537,,,,,
8,08/04/20 12:21:50 AM,22.417,,,,,
9,08/04/20 01:21:50 AM,22.298,,,,,
10,08/04/20 02:21:50 AM,22.178,,,,,
11,08/04/20 03:21:50 AM,22.058,,,,,
12,08/04/20 04:21:50 AM,21.915,,,,,
13,08/04/20 05:21:50 AM,21.795,,,,,
14,08/04/20 06:21:50 AM,21.700,,,,,
15,08/04/20 07:21:50 AM,21.867,,,,,
16,08/04/20 08:21:50 AM,26.134,,,,,
17,08/04/20 09:21:50 AM,23.641,,,,,
18,08/04/20 10:21:50 AM,23.112,,,,,
19,08/04/20 11:21:50 AM,23.064,,,,,
20,08/04/20 12:21:50 PM,23.737,,,,,
21,08/04/20 01:21:50 PM,23.689,,,,,
22,08/04/20 02:21:50 PM,23.857,,,,,
23,08/04/20 03:21:50 PM,23.954,,,,,
24,08/04/20 04:21:50 PM,24.002,,,,,
25,08/04/20 05:21:50 PM,24.026,,,,,
26,08/04/20 06:21:50 PM,26.500,,,,,
27,08/04/20 07:21:50 PM,27.038,,,,,
28,08/04/20 08:21:50 PM,24.726,,,,,
29,08/04/20 09:21:50 PM,22.011,,,,,
30,08/04/20 10:21:50 PM,20.222,,,,,
31,08/04/20 11:21:50 PM,18.580,,,,,
32,08/05/20 12:21:50 AM,17.201,,,,,
