Plot Title: 10767841,,,,,,,
#,"Date Time, GMT-06:00",temp_c,Coupler detached,Coupler Attached (LGR S/N: 10767841),Host Connected (LGR S/N: 10767841),Stopped (LGR S/N: 10767841),End Of File (LGR S/N: 10767841)
119,08/07/15 07:19:32 PM,1.99,,,,,
120,08/07/15 08:19:32 PM,1.70,,,,,
121,08/07/15 09:19:32 PM,1.45,,,,,
122,08/07/15 10:19:32 PM,1.32,,,,,
123,08/07/15 11:19:32 PM,1.13,,,,,
124,08/08/15 12:19:32 AM,1.07,,,,,
125,08/08/15 01:19:32 AM,1.07,,,,,
126,08/08/15 02:19:32 AM,0.99,,,,,
127,08/08/15 03:19:32 AM,0.96,,,,,
128,08/08/15 04:19:32 AM,0.85,,,,,
129,08/08/15 05:19:32 AM,0.85,,,,,
130,08/08/15 06:19:32 AM,0.88,,,,,
131,08/08/15 07:19:32 AM,0.85,,,,,
132,08/08/15 08:19:32 AM,0.88,,,,,
133,08/08/15 09:19:32 AM,1.07,,,,,
134,08/08/15 10:19:32 AM,0.91,,,,,
135,08/08/15 11:19:32 AM,0.93,,,,,
136,08/08/15 12:19:32 PM,0.96,,,,,
137,08/08/15 01:19:32 PM,1.18,,,,,
138,08/08/15 02:19:32 PM,1.24,,,,,
139,08/08/15 03:19:32 PM,1.18,,,,,
140,08/08/15 04:19:32 PM,1.32,,,,,
141,08/08/15 05:19:32 PM,1.18,,,,,
142,08/08/15 06:19:32 PM,1.18,,,,,
143,08/08/15 07:19:32 PM,0.96,,,,,
144,08/08/15 08:19:32 PM,0.83,,,,,
145,08/08/15 09:19:32 PM,0.80,,,,,
146,08/08/15 10:19:32 PM,0.80,,,,,
147,08/08/15 11:19:32 PM,0.74,,,,,
148,08/09/15 12:19:32 AM,0.72,,,,,
149,08/09/15 01:19:32 AM,0.77,,,,,
150,08/09/15 02:19:32 AM,0.80,,,,,
151,08/09/15 03:19:32 AM,0.66,,,,,
152,08/09/15 04:19:32 AM,0.49,,,,,
153,08/09/15 05:19:32 AM,0.38,,,,,
154,08/09/15 06:19:32 AM,0.33,,,,,
155,08/09/15 07:19:32 AM,0.36,,,,,
156,08/09/15 08:19:32 AM,0.74,,,,,
157,08/09/15 09:19:32 AM,1.34,,,,,
158,08/09/15 10:19:32 AM,2.10,,,,,
159,08/09/15 11:19:32 AM,2.88,,,,,
160,08/09/15 12:19:32 PM,3.56,,,,,
161,08/09/15 01:19:32 PM,3.54,,,,,
162,08/09/15 02:19:32 PM,3.91,,,,,
163,08/09/15 03:19:32 PM,3.49,,,,,
164,08/09/15 04:19:32 PM,3.59,,,,,
165,08/09/15 05:19:32 PM,2.48,,,,,
166,08/09/15 06:19:32 PM,1.91,,,,,
167,08/09/15 07:19:32 PM,1.45,,,,,
168,08/09/15 08:19:32 PM,1.13,,,,,
169,08/09/15 09:19:32 PM,0.88,,,,,
170,08/09/15 10:19:32 PM,0.83,,,,,
171,08/09/15 11:19:32 PM,0.74,,,,,
172,08/10/15 12:19:32 AM,0.69,,,,,
173,08/10/15 01:19:32 AM,0.58,,,,,
174,08/10/15 02:19:32 AM,0.55,,,,,
175,08/10/15 03:19:32 AM,0.52,,,,,
176,08/10/15 04:19:32 AM,0.44,,,,,
177,08/10/15 05:19:32 AM,0.41,,,,,
178,08/10/15 06:19:32 AM,0.38,,,,,
179,08/10/15 07:19:32 AM,0.38,,,,,
180,08/10/15 08:19:32 AM,0.72,,,,,
181,08/10/15 09:19:32 AM,1.43,,,,,
182,08/10/15 10:19:32 AM,2.26,,,,,
183,08/10/15 11:19:32 AM,3.12,,,,,
184,08/10/15 12:19:32 PM,3.80,,,,,
185,08/10/15 01:19:32 PM,4.38,,,,,
186,08/10/15 02:19:32 PM,4.71,,,,,
187,08/10/15 03:19:32 PM,4.90,,,,,
188,08/10/15 04:19:32 PM,4.09,,,,,
189,08/10/15 05:19:32 PM,2.96,,,,,
190,08/10/15 06:19:32 PM,2.34,,,,,
191,08/10/15 07:19:32 PM,1.67,,,,,
192,08/10/15 08:19:32 PM,1.40,,,,,
193,08/10/15 09:19:32 PM,1.18,,,,,
194,08/10/15 10:19:32 PM,1.04,,,,,
195,08/10/15 11:19:32 PM,0.96,,,,,
196,08/11/15 12:19:32 AM,0.91,,,,,
197,08/11/15 01:19:32 AM,0.85,,,,,
198,08/11/15 02:19:32 AM,0.80,,,,,
199,08/11/15 03:19:32 AM,0.74,,,,,
200,08/11/15 04:19:32 AM,0.74,,,,,
201,08/11/15 05:19:32 AM,0.88,,,,,
202,08/11/15 06:19:32 AM,0.91,,,,,
203,08/11/15 07:19:32 AM,0.85,,,,,
204,08/11/15 08:19:32 AM,1.21,,,,,
205,08/11/15 09:19:32 AM,1.78,,,,,
206,08/11/15 10:19:32 AM,2.56,,,,,
207,08/11/15 11:19:32 AM,3.33,,,,,
208,08/11/15 12:19:32 PM,4.01,,,,,
209,08/11/15 01:19:32 PM,3.49,,,,,
210,08/11/15 02:19:32 PM,4.22,,,,,
211,08/11/15 03:19:32 PM,4.90,,,,,
212,08/11/15 04:19:32 PM,3.54,,,,,
213,08/11/15 05:19:32 PM,3.88,,,,,
214,08/11/15 06:19:32 PM,2.48,,,,,
215,08/11/15 07:19:32 PM,1.89,,,,,
216,08/11/15 08:19:32 PM,1.51,,,,,
217,08/11/15 09:19:32 PM,1.26,,,,,
218,08/11/15 10:19:32 PM,1.18,,,,,
219,08/11/15 11:19:32 PM,1.10,,,,,
220,08/12/15 12:19:32 AM,1.13,,,,,
221,08/12/15 01:19:32 AM,1.02,,,,,
222,08/12/15 02:19:32 AM,1.07,,,,,
223,08/12/15 03:19:32 AM,1.18,,,,,
224,08/12/15 04:19:32 AM,0.85,,,,,
225,08/12/15 05:19:32 AM,0.85,,,,,
226,08/12/15 06:19:32 AM,0.93,,,,,
227,08/12/15 07:19:32 AM,1.02,,,,,
228,08/12/15 08:19:32 AM,1.21,,,,,
229,08/12/15 09:19:32 AM,1.40,,,,,
230,08/12/15 10:19:32 AM,1.51,,,,,
231,08/12/15 11:19:32 AM,2.26,,,,,
232,08/12/15 12:19:32 PM,2.96,,,,,
233,08/12/15 01:19:32 PM,3.41,,,,,
234,08/12/15 02:19:32 PM,3.78,,,,,
235,08/12/15 03:19:32 PM,3.59,,,,,
236,08/12/15 04:19:32 PM,2.74,,,,,
237,08/12/15 05:19:32 PM,3.43,,,,,
238,08/12/15 06:19:32 PM,2.58,,,,,
239,08/12/15 07:19:32 PM,1.75,,,,,
240,08/12/15 08:19:32 PM,1.34,,,,,
241,08/12/15 09:19:32 PM,1.07,,,,,
242,08/12/15 10:19:32 PM,0.96,,,,,
243,08/12/15 11:19:32 PM,0.85,,,,,
244,08/13/15 12:19:32 AM,0.77,,,,,
245,08/13/15 01:19:32 AM,0.69,,,,,
