"Plot Title: 20571722"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20571722, SEN S/N: 20571722)","Coupler Detached (LGR S/N: 20571722)","Coupler Attached (LGR S/N: 20571722)","Host Connected (LGR S/N: 20571722)","Stopped (LGR S/N: 20571722)","End Of File (LGR S/N: 20571722)"
1,07/27/19 06:36:02 PM,26.867,,,,,
2,07/27/19 06:36:15 PM,,Logged,,,,
3,07/27/19 07:36:02 PM,20.055,,,,,
4,07/27/19 08:36:02 PM,17.677,,,,,
5,07/27/19 09:36:02 PM,15.294,,,,,
6,07/27/19 10:36:02 PM,17.938,,,,,
7,07/27/19 11:36:02 PM,17.582,,,,,
8,07/28/19 12:36:02 AM,16.272,,,,,
9,07/28/19 01:36:02 AM,14.768,,,,,
10,07/28/19 02:36:02 AM,13.305,,,,,
11,07/28/19 03:36:02 AM,11.929,,,,,
12,07/28/19 04:36:02 AM,10.712,,,,,
13,07/28/19 05:36:02 AM,9.657,,,,,
14,07/28/19 06:36:02 AM,8.767,,,,,
15,07/28/19 07:36:02 AM,8.494,,,,,
16,07/28/19 08:36:02 AM,14.481,,,,,
17,07/28/19 09:36:02 AM,13.762,,,,,
18,07/28/19 10:36:02 AM,14.768,,,,,
19,07/28/19 11:36:02 AM,21.748,,,,,
20,07/28/19 12:36:02 PM,31.128,,,,,
21,07/28/19 01:36:02 PM,34.281,,,,,
22,07/28/19 02:36:02 PM,35.555,,,,,
23,07/28/19 03:36:02 PM,36.362,,,,,
24,07/28/19 04:36:02 PM,35.529,,,,,
25,07/28/19 05:36:02 PM,32.562,,,,,
26,07/28/19 06:36:02 PM,30.243,,,,,
27,07/28/19 07:36:02 PM,27.801,,,,,
28,07/28/19 08:36:02 PM,20.889,,,,,
29,07/28/19 09:36:02 PM,17.011,,,,,
30,07/28/19 10:36:02 PM,17.106,,,,,
31,07/28/19 11:36:02 PM,15.891,,,,,
32,07/29/19 12:36:02 AM,14.529,,,,,
33,07/29/19 01:36:02 AM,13.257,,,,,
34,07/29/19 02:36:02 AM,12.195,,,,,
35,07/29/19 03:36:02 AM,11.248,,,,,
