date,station_id,station_name,swe_cm,snowdepth_cm,airtemp_c
3/19/19,1082,Grand Targhee,99.06,264.16,-2.28
3/20/19,1082,Grand Targhee,99.31,264.16,2.22
3/21/19,1082,Grand Targhee,99.31,261.62,3.28
3/22/19,1082,Grand Targhee,99.57,259.08,-1.78
3/23/19,1082,Grand Targhee,99.82,259.08,-2.22
3/24/19,1082,Grand Targhee,100.33,259.08,-2.28
3/25/19,1082,Grand Targhee,102.11,274.32,-2.39
3/26/19,1082,Grand Targhee,102.36,274.32,1.39
3/27/19,1082,Grand Targhee,102.11,269.24,2.39
3/28/19,1082,Grand Targhee,102.11,266.7,-1.89
3/29/19,1082,Grand Targhee,101.85,266.7,-4.5
3/30/19,1082,Grand Targhee,102.87,261.62,-4.5
3/31/19,1082,Grand Targhee,102.62,266.7,-2.72
4/1/19,1082,Grand Targhee,103.12,261.62,-2.89
4/2/19,1082,Grand Targhee,103.12,264.16,-1.22
4/3/19,1082,Grand Targhee,103.89,266.7,-0.89
4/4/19,1082,Grand Targhee,106.93,276.86,0.28
4/5/19,1082,Grand Targhee,106.93,274.32,0.89
4/6/19,1082,Grand Targhee,108.2,276.86,-2.22
4/7/19,1082,Grand Targhee,109.22,287.02,-0.39
4/8/19,1082,Grand Targhee,109.22,281.94,1.61
4/9/19,1082,Grand Targhee,110.74,279.4,-0.89
4/10/19,1082,Grand Targhee,113.54,292.1,-4.5
4/11/19,1082,Grand Targhee,114.81,302.26,-6
4/12/19,1082,Grand Targhee,115.32,304.8,-5.72
4/13/19,1082,Grand Targhee,115.82,304.8,-4.22
4/14/19,1082,Grand Targhee,116.33,307.34,-2.28
4/15/19,1082,Grand Targhee,118.36,302.26,-2.72
4/16/19,1082,Grand Targhee,118.62,307.34,-1.28
4/17/19,1082,Grand Targhee,122.17,332.74,-1.5
4/18/19,1082,Grand Targhee,122.17,322.58,2.28
4/19/19,1082,Grand Targhee,121.67,314.96,5.78
4/20/19,1082,Grand Targhee,120.9,302.26,5.5
4/21/19,1082,Grand Targhee,120.14,294.64,2.22
4/22/19,1082,Grand Targhee,119.89,292.1,2.61
4/23/19,1082,Grand Targhee,119.89,289.56,4
4/24/19,1082,Grand Targhee,120.4,284.48,3.39
4/25/19,1082,Grand Targhee,120.14,281.94,3.61
4/26/19,1082,Grand Targhee,121.41,276.86,2.89
4/27/19,1082,Grand Targhee,121.41,274.32,0.61
4/28/19,1082,Grand Targhee,120.65,271.78,-5.78
4/29/19,1082,Grand Targhee,121.16,279.4,-4.11
4/30/19,1082,Grand Targhee,121.67,274.32,-4.61
5/1/19,1082,Grand Targhee,121.92,274.32,-5.5
5/2/19,1082,Grand Targhee,121.92,274.32,-2.22
5/3/19,1082,Grand Targhee,121.92,274.32,0.5
5/4/19,1082,Grand Targhee,123.19,269.24,3.72
5/5/19,1082,Grand Targhee,123.44,264.16,5.22
5/6/19,1082,Grand Targhee,123.19,261.62,6
5/7/19,1082,Grand Targhee,126.24,259.08,2.11
5/8/19,1082,Grand Targhee,124.71,259.08,1.11
5/9/19,1082,Grand Targhee,125.22,256.54,-1.11
5/10/19,1082,Grand Targhee,123.44,251.46,1.72
5/11/19,1082,Grand Targhee,124.97,248.92,5.22
5/12/19,1082,Grand Targhee,123.95,246.38,7.89
5/13/19,1082,Grand Targhee,120.9,241.3,8.61
5/14/19,1082,Grand Targhee,118.11,233.68,8.39
5/15/19,1082,Grand Targhee,115.06,231.14,8.22
5/16/19,1082,Grand Targhee,112.78,226.06,6.11
5/17/19,1082,Grand Targhee,110.74,218.44,-0.5
5/18/19,1082,Grand Targhee,110.74,226.06,-0.5
5/19/19,1082,Grand Targhee,110.49,228.6,1.28
5/20/19,1082,Grand Targhee,110.49,228.6,0.61
5/21/19,1082,Grand Targhee,110.49,223.52,1.11
5/22/19,1082,Grand Targhee,111.25,226.06,-0.28
5/23/19,1082,Grand Targhee,111.25,231.14,0.22
5/24/19,1082,Grand Targhee,112.27,236.22,0.11
5/25/19,1082,Grand Targhee,115.82,246.38,3.22
5/26/19,1082,Grand Targhee,116.33,241.3,6
5/27/19,1082,Grand Targhee,117.6,238.76,4.28
5/28/19,1082,Grand Targhee,117.35,236.22,4.89
5/29/19,1082,Grand Targhee,116.84,233.68,6.28
5/30/19,1082,Grand Targhee,116.33,223.52,7.11
5/31/19,1082,Grand Targhee,114.81,226.06,7
6/1/19,1082,Grand Targhee,112.78,220.98,8.11
6/2/19,1082,Grand Targhee,112.52,218.44,8.11
6/3/19,1082,Grand Targhee,110.74,213.36,7.39
6/4/19,1082,Grand Targhee,108.46,208.28,9.72
6/5/19,1082,Grand Targhee,105.66,203.2,10.39
6/6/19,1082,Grand Targhee,101.6,193.04,9.11
6/7/19,1082,Grand Targhee,99.82,187.96,3
6/8/19,1082,Grand Targhee,100.33,210.82,-2.72
6/9/19,1082,Grand Targhee,100.84,208.28,1.61
6/10/19,1082,Grand Targhee,100.33,200.66,6.5
6/11/19,1082,Grand Targhee,99.31,190.5,8.39
6/12/19,1082,Grand Targhee,98.3,182.88,10.5
6/13/19,1082,Grand Targhee,96.52,180.34,9.22
6/14/19,1082,Grand Targhee,92.46,175.26,9.89
6/15/19,1082,Grand Targhee,87.88,162.56,10.22
6/16/19,1082,Grand Targhee,83.06,157.48,9.61
6/17/19,1082,Grand Targhee,79.25,152.4,8.5
6/18/19,1082,Grand Targhee,76.45,144.78,8.39
6/19/19,1082,Grand Targhee,73.41,139.7,7.61
6/20/19,1082,Grand Targhee,70.87,132.08,1.39
6/21/19,1082,Grand Targhee,71.12,127,0.11
6/22/19,1082,Grand Targhee,71.63,129.54,2
6/23/19,1082,Grand Targhee,69.34,124.46,5.11
6/24/19,1082,Grand Targhee,67.82,127,6.61
6/25/19,1082,Grand Targhee,65.02,119.38,9
6/26/19,1082,Grand Targhee,60.96,116.84,11.89
6/27/19,1082,Grand Targhee,56.39,109.22,12.39
6/28/19,1082,Grand Targhee,51.31,99.06,13.5
6/29/19,1082,Grand Targhee,45.97,88.9,11.5
6/30/19,1082,Grand Targhee,40.89,83.82,13.11
7/1/19,1082,Grand Targhee,35.56,71.12,12.78
7/2/19,1082,Grand Targhee,28.96,58.42,13.72
7/3/19,1082,Grand Targhee,21.84,43.18,9.78
7/4/19,1082,Grand Targhee,16.76,38.1,8.39
7/5/19,1082,Grand Targhee,10.67,27.94,8.78
7/6/19,1082,Grand Targhee,5.84,17.78,12.39
7/7/19,1082,Grand Targhee,1.52,5.08,13.5
7/8/19,1082,Grand Targhee,0,0,8.28
7/9/19,1082,Grand Targhee,0,0,8.28
7/10/19,1082,Grand Targhee,0,0,14.28
7/11/19,1082,Grand Targhee,0,0,17.11
7/12/19,1082,Grand Targhee,0,0,16
7/13/19,1082,Grand Targhee,0,0,15.78
7/14/19,1082,Grand Targhee,0,0,14.78
7/15/19,1082,Grand Targhee,0,0,14.72
7/16/19,1082,Grand Targhee,0,0,12.78
7/17/19,1082,Grand Targhee,0,0,11.89
7/18/19,1082,Grand Targhee,0,0,13.39
7/19/19,1082,Grand Targhee,0,0,12.39
7/20/19,1082,Grand Targhee,0,0,12.78
7/21/19,1082,Grand Targhee,0,0,15.72
7/22/19,1082,Grand Targhee,0,0,16.78
7/23/19,1082,Grand Targhee,0,0,16.89
7/24/19,1082,Grand Targhee,0,0,14
7/25/19,1082,Grand Targhee,0,0,14
7/26/19,1082,Grand Targhee,0,0,15.11
7/27/19,1082,Grand Targhee,0,0,12
7/28/19,1082,Grand Targhee,0,0,13.61
7/29/19,1082,Grand Targhee,0,0,11.78
7/30/19,1082,Grand Targhee,0,0,15.78
7/31/19,1082,Grand Targhee,0,0,16.22
8/1/19,1082,Grand Targhee,0,0,13.5
8/2/19,1082,Grand Targhee,0,0,15
8/3/19,1082,Grand Targhee,0,0,17.11
8/4/19,1082,Grand Targhee,0,0,16
8/5/19,1082,Grand Targhee,0,0,15.89
8/6/19,1082,Grand Targhee,0,0,17.28
8/7/19,1082,Grand Targhee,0,0,15.5
8/8/19,1082,Grand Targhee,0,0,12
8/9/19,1082,Grand Targhee,0,0,10.89
8/10/19,1082,Grand Targhee,0,0,14.39
8/11/19,1082,Grand Targhee,0,0,11.39
8/12/19,1082,Grand Targhee,0,0,8.28
8/13/19,1082,Grand Targhee,0,0,11.39
8/14/19,1082,Grand Targhee,0,0,13.72
8/15/19,1082,Grand Targhee,0,0,12.11
8/16/19,1082,Grand Targhee,0,0,10.72
8/17/19,1082,Grand Targhee,0,0,10.28
8/18/19,1082,Grand Targhee,0,0,12.28
8/19/19,1082,Grand Targhee,0,0,16.22
8/20/19,1082,Grand Targhee,0,0,16.61
8/21/19,1082,Grand Targhee,0,0,16.89
8/22/19,1082,Grand Targhee,0,0,12.61
8/23/19,1082,Grand Targhee,0,0,9.72
8/24/19,1082,Grand Targhee,0,0,13.11
8/25/19,1082,Grand Targhee,0,0,12
8/26/19,1082,Grand Targhee,0,0,7.72
8/27/19,1082,Grand Targhee,0,0,10.78
8/28/19,1082,Grand Targhee,0,0,14.5
8/29/19,1082,Grand Targhee,0,0,14.78
8/30/19,1082,Grand Targhee,0,0,13.39
8/31/19,1082,Grand Targhee,0,0,14.39
9/1/19,1082,Grand Targhee,0,0,16.39
9/2/19,1082,Grand Targhee,0,0,16.28
9/3/19,1082,Grand Targhee,0,0,15.72
9/4/19,1082,Grand Targhee,0,0,15.89
9/5/19,1082,Grand Targhee,0,0,16.39
9/6/19,1082,Grand Targhee,0,0,10.28
9/7/19,1082,Grand Targhee,0,0,9.39
9/8/19,1082,Grand Targhee,0,0,7.22
9/9/19,1082,Grand Targhee,0,0,5.11
9/10/19,1082,Grand Targhee,0,0,4.78
9/11/19,1082,Grand Targhee,0,0,2.39
9/12/19,1082,Grand Targhee,0,0,3.78
9/13/19,1082,Grand Targhee,0,0,7.72
9/14/19,1082,Grand Targhee,0,0,10.61
9/15/19,1082,Grand Targhee,0,0,13.72
9/16/19,1082,Grand Targhee,0,0,12
9/17/19,1082,Grand Targhee,0,0,1.28
9/18/19,1082,Grand Targhee,0,0,7.11
9/19/19,1082,Grand Targhee,0,0,7.5
9/20/19,1082,Grand Targhee,0.25,2.54,0.78
9/21/19,1082,Grand Targhee,4.32,17.78,0.78
9/22/19,1082,Grand Targhee,5.59,22.86,4.28
9/23/19,1082,Grand Targhee,5.08,20.32,7.11
9/24/19,1082,Grand Targhee,4.57,17.78,6.11
9/25/19,1082,Grand Targhee,3.81,10.16,5.72
9/26/19,1082,Grand Targhee,3.3,10.16,6.61
9/27/19,1082,Grand Targhee,2.54,2.54,3.28
9/28/19,1082,Grand Targhee,3.05,7.62,1.78
9/29/19,1082,Grand Targhee,4.83,17.78,-2.11
9/30/19,1082,Grand Targhee,5.33,22.86,-3.28
10/1/19,1082,Grand Targhee,5.33,22.86,-1.89
10/2/19,1082,Grand Targhee,5.59,25.4,-4.39
10/3/19,1082,Grand Targhee,5.84,25.4,2.78
10/4/19,1082,Grand Targhee,6.1,25.4,-0.89
10/5/19,1082,Grand Targhee,8.89,40.64,-3.78
10/6/19,1082,Grand Targhee,8.89,38.1,-2.39
10/7/19,1082,Grand Targhee,8.64,38.1,3.39
10/8/19,1082,Grand Targhee,8.89,38.1,4.78
10/9/19,1082,Grand Targhee,8.89,35.56,-6.5
10/10/19,1082,Grand Targhee,10.16,38.1,-12.28
10/11/19,1082,Grand Targhee,9.91,38.1,-6.61
10/12/19,1082,Grand Targhee,10.16,38.1,0
10/13/19,1082,Grand Targhee,10.41,45.72,2.89
10/14/19,1082,Grand Targhee,10.41,38.1,1.89
10/15/19,1082,Grand Targhee,10.67,40.64,3.11
10/16/19,1082,Grand Targhee,10.41,40.64,6.61
10/17/19,1082,Grand Targhee,10.41,38.1,3.89
10/18/19,1082,Grand Targhee,10.67,40.64,-4.28
10/19/19,1082,Grand Targhee,11.43,45.72,-4.61
10/20/19,1082,Grand Targhee,14.73,63.5,-6.28
10/21/19,1082,Grand Targhee,14.99,63.5,-4.61
10/22/19,1082,Grand Targhee,15.75,68.58,-1.28
10/23/19,1082,Grand Targhee,17.27,71.12,-6.11
10/24/19,1082,Grand Targhee,16.76,63.5,-5.5
10/25/19,1082,Grand Targhee,17.27,66.04,1.22
10/26/19,1082,Grand Targhee,17.27,58.42,-4.39
10/27/19,1082,Grand Targhee,17.53,73.66,-13.22
10/28/19,1082,Grand Targhee,17.02,71.12,-14
10/29/19,1082,Grand Targhee,18.29,81.28,-16
10/30/19,1082,Grand Targhee,17.78,78.74,-14
10/31/19,1082,Grand Targhee,18.03,73.66,-8.39
11/1/19,1082,Grand Targhee,18.54,73.66,-7.72
11/2/19,1082,Grand Targhee,18.54,73.66,-3.61
11/3/19,1082,Grand Targhee,18.8,71.12,-2.11
11/4/19,1082,Grand Targhee,18.8,71.12,-1.78
11/5/19,1082,Grand Targhee,18.8,68.58,-0.89
11/6/19,1082,Grand Targhee,18.8,71.12,-1.28
11/7/19,1082,Grand Targhee,18.29,68.58,-0.72
11/8/19,1082,Grand Targhee,18.8,68.58,1.61
11/9/19,1082,Grand Targhee,18.8,68.58,2.5
11/10/19,1082,Grand Targhee,18.8,68.58,-0.22
11/11/19,1082,Grand Targhee,18.54,66.04,-5
11/12/19,1082,Grand Targhee,18.29,66.04,-1.39
11/13/19,1082,Grand Targhee,18.8,66.04,-3
11/14/19,1082,Grand Targhee,18.8,66.04,0
11/15/19,1082,Grand Targhee,18.8,66.04,2.61
11/16/19,1082,Grand Targhee,18.8,66.04,-3.11
11/17/19,1082,Grand Targhee,18.8,63.5,-1.28
11/18/19,1082,Grand Targhee,19.3,66.04,0.78
11/19/19,1082,Grand Targhee,19.3,63.5,1.28
11/20/19,1082,Grand Targhee,19.3,66.04,-1.39
11/21/19,1082,Grand Targhee,19.3,66.04,-3.61
11/22/19,1082,Grand Targhee,19.3,68.58,-5.5
11/23/19,1082,Grand Targhee,19.3,68.58,-5.39
11/24/19,1082,Grand Targhee,19.3,66.04,-5.11
11/25/19,1082,Grand Targhee,19.3,58.42,-10.28
11/26/19,1082,Grand Targhee,19.3,63.5,-13.5
11/27/19,1082,Grand Targhee,19.3,71.12,-9.89
11/28/19,1082,Grand Targhee,19.3,66.04,-6.72
11/29/19,1082,Grand Targhee,20.07,78.74,-5.22
11/30/19,1082,Grand Targhee,23.37,116.84,-12.78
12/1/19,1082,Grand Targhee,24.38,129.54,-7.89
12/2/19,1082,Grand Targhee,24.64,124.46,-5
12/3/19,1082,Grand Targhee,25.65,121.92,-5.39
12/4/19,1082,Grand Targhee,25.65,116.84,-4.28
12/5/19,1082,Grand Targhee,25.65,114.3,-3.28
12/6/19,1082,Grand Targhee,25.65,109.22,-4.28
12/7/19,1082,Grand Targhee,25.91,109.22,-2.78
12/8/19,1082,Grand Targhee,26.16,101.6,-4.11
12/9/19,1082,Grand Targhee,30.99,121.92,-9.61
12/10/19,1082,Grand Targhee,30.99,119.38,-8.11
12/11/19,1082,Grand Targhee,30.99,116.84,-6.61
12/12/19,1082,Grand Targhee,32.51,124.46,-4.39
12/13/19,1082,Grand Targhee,37.08,144.78,-7.61
12/14/19,1082,Grand Targhee,38.35,144.78,-9.89
12/15/19,1082,Grand Targhee,39.12,149.86,-12.72
12/16/19,1082,Grand Targhee,39.12,149.86,-14.61
12/17/19,1082,Grand Targhee,39.12,149.86,-10
12/18/19,1082,Grand Targhee,39.12,144.78,-5.78
12/19/19,1082,Grand Targhee,39.12,144.78,-7.5
12/20/19,1082,Grand Targhee,39.37,144.78,-4.22
12/21/19,1082,Grand Targhee,39.62,144.78,-0.72
12/22/19,1082,Grand Targhee,39.88,144.78,1.89
12/23/19,1082,Grand Targhee,39.88,142.24,-1.28
12/24/19,1082,Grand Targhee,39.88,139.7,-3.89
12/25/19,1082,Grand Targhee,40.64,137.16,-8.11
12/26/19,1082,Grand Targhee,40.64,134.62,-10.61
12/27/19,1082,Grand Targhee,40.64,147.32,-12.28
12/28/19,1082,Grand Targhee,40.64,147.32,-13.72
12/29/19,1082,Grand Targhee,40.89,147.32,-13.72
12/30/19,1082,Grand Targhee,40.89,147.32,-11.89
12/31/19,1082,Grand Targhee,40.89,147.32,-10.72
1/1/20,1082,Grand Targhee,41.91,147.32,-7.28
1/2/20,1082,Grand Targhee,45.97,152.4,-8.89
1/3/20,1082,Grand Targhee,45.97,172.72,-6.11
1/4/20,1082,Grand Targhee,46.23,165.1,-6.89
1/5/20,1082,Grand Targhee,46.48,165.1,-10.5
1/6/20,1082,Grand Targhee,47.75,187.96,-9.78
1/7/20,1082,Grand Targhee,50.8,200.66,-4.89
1/8/20,1082,Grand Targhee,51.31,193.04,-7
1/9/20,1082,Grand Targhee,51.56,190.5,-10
1/10/20,1082,Grand Targhee,54.86,238.76,-15.39
1/11/20,1082,Grand Targhee,54.86,238.76,-10
1/12/20,1082,Grand Targhee,57.91,259.08,-11.28
1/13/20,1082,Grand Targhee,58.17,243.84,-12.61
1/14/20,1082,Grand Targhee,56.64,218.44,-10.72
1/15/20,1082,Grand Targhee,57.66,210.82,-12.72
1/16/20,1082,Grand Targhee,57.66,210.82,-5.11
1/17/20,1082,Grand Targhee,57.66,205.74,-10.11
1/18/20,1082,Grand Targhee,57.91,208.28,-10.39
1/19/20,1082,Grand Targhee,57.91,208.28,-6.89
1/20/20,1082,Grand Targhee,58.17,195.58,-1.28
1/21/20,1082,Grand Targhee,58.17,203.2,-3.61
1/22/20,1082,Grand Targhee,58.42,200.66,-7.61
1/23/20,1082,Grand Targhee,58.93,195.58,-5.11
1/24/20,1082,Grand Targhee,59.44,198.12,-3.5
1/25/20,1082,Grand Targhee,60.71,205.74,-5.39
1/26/20,1082,Grand Targhee,61.72,203.2,-2.72
1/27/20,1082,Grand Targhee,63.25,213.36,-6.28
1/28/20,1082,Grand Targhee,65.53,228.6,-5.72
1/29/20,1082,Grand Targhee,68.07,243.84,-6.72
1/30/20,1082,Grand Targhee,68.58,243.84,-8.11
1/31/20,1082,Grand Targhee,69.34,241.3,-5.72
2/1/20,1082,Grand Targhee,69.34,241.3,-2.28
2/2/20,1082,Grand Targhee,69.85,233.68,-3.39
2/3/20,1082,Grand Targhee,70.1,236.22,-13.5
2/4/20,1082,Grand Targhee,70.1,233.68,-17.72
2/5/20,1082,Grand Targhee,70.1,231.14,-13.5
2/6/20,1082,Grand Targhee,70.87,246.38,-7.28
2/7/20,1082,Grand Targhee,73.66,256.54,-4.89
2/8/20,1082,Grand Targhee,75.18,259.08,-7.22
2/9/20,1082,Grand Targhee,76.2,261.62,-12.22
2/10/20,1082,Grand Targhee,76.2,256.54,-11.39
2/11/20,1082,Grand Targhee,76.45,251.46,-11.61
2/12/20,1082,Grand Targhee,77.22,269.24,-9.28
2/13/20,1082,Grand Targhee,77.72,269.24,-9
2/14/20,1082,Grand Targhee,77.72,259.08,-8.78
2/15/20,1082,Grand Targhee,77.72,261.62,-10.39
2/16/20,1082,Grand Targhee,78.23,271.78,-7.28
2/17/20,1082,Grand Targhee,83.57,289.56,-12.89
2/18/20,1082,Grand Targhee,83.82,281.94,-14.28
2/19/20,1082,Grand Targhee,83.82,279.4,-15.5
2/20/20,1082,Grand Targhee,83.82,274.32,-7.78
2/21/20,1082,Grand Targhee,83.82,269.24,-4.5
2/22/20,1082,Grand Targhee,84.33,266.7,-5
2/23/20,1082,Grand Targhee,84.33,261.62,-4.72
2/24/20,1082,Grand Targhee,84.84,261.62,-11.78
2/25/20,1082,Grand Targhee,85.09,266.7,-13.11
2/26/20,1082,Grand Targhee,85.09,266.7,-8.61
2/27/20,1082,Grand Targhee,85.6,261.62,-6.28
2/28/20,1082,Grand Targhee,85.6,259.08,-3.39
2/29/20,1082,Grand Targhee,85.6,256.54,-3.61
3/1/20,1082,Grand Targhee,85.6,254,-8.61
3/2/20,1082,Grand Targhee,86.11,254,-9.5
3/3/20,1082,Grand Targhee,86.11,256.54,-4.39
3/4/20,1082,Grand Targhee,86.87,256.54,-4.11
3/5/20,1082,Grand Targhee,86.36,248.92,-1.39
3/6/20,1082,Grand Targhee,86.36,248.92,3.11
3/7/20,1082,Grand Targhee,86.36,248.92,1.89
3/8/20,1082,Grand Targhee,86.36,246.38,-4.22
3/9/20,1082,Grand Targhee,86.61,241.3,-4.39
3/10/20,1082,Grand Targhee,87.88,254,-5
3/11/20,1082,Grand Targhee,87.88,254,-2.11
3/12/20,1082,Grand Targhee,87.12,243.84,-6.61
3/13/20,1082,Grand Targhee,87.12,246.38,-3.39
3/14/20,1082,Grand Targhee,87.38,243.84,-2.61
3/15/20,1082,Grand Targhee,90.93,271.78,-2.39
3/16/20,1082,Grand Targhee,92.71,284.48,-0.89
3/17/20,1082,Grand Targhee,93.47,284.48,0
3/18/20,1082,Grand Targhee,93.47,276.86,-3.28
3/19/20,1082,Grand Targhee,95.25,281.94,-2.22
3/20/20,1082,Grand Targhee,95.25,279.4,-3.5
3/21/20,1082,Grand Targhee,95.5,276.86,-4.22
3/22/20,1082,Grand Targhee,97.28,292.1,-4.28
3/23/20,1082,Grand Targhee,98.3,292.1,-2.78
3/24/20,1082,Grand Targhee,98.3,289.56,-4.61
3/25/20,1082,Grand Targhee,98.3,287.02,-6.89
3/26/20,1082,Grand Targhee,98.3,284.48,-9.39
3/27/20,1082,Grand Targhee,98.3,281.94,-9.39
3/28/20,1082,Grand Targhee,98.55,276.86,-6.22
3/29/20,1082,Grand Targhee,99.06,279.4,-3.78
3/30/20,1082,Grand Targhee,99.31,281.94,-3.61
3/31/20,1082,Grand Targhee,101.09,294.64,-3.22
4/1/20,1082,Grand Targhee,103.89,292.1,-6.78
4/2/20,1082,Grand Targhee,105.66,314.96,-10
4/3/20,1082,Grand Targhee,105.92,312.42,-9
4/4/20,1082,Grand Targhee,106.17,309.88,-4.78
4/5/20,1082,Grand Targhee,106.43,302.26,-1.11
4/6/20,1082,Grand Targhee,108.46,312.42,-1.22
4/7/20,1082,Grand Targhee,111,309.88,-0.22
4/8/20,1082,Grand Targhee,111.25,312.42,1.5
4/9/20,1082,Grand Targhee,112.01,304.8,4.22
4/10/20,1082,Grand Targhee,112.78,299.72,2.39
4/11/20,1082,Grand Targhee,113.28,292.1,-2
4/12/20,1082,Grand Targhee,114.81,299.72,-11.5
4/13/20,1082,Grand Targhee,114.81,297.18,-13
4/14/20,1082,Grand Targhee,114.81,294.64,-8.11
4/15/20,1082,Grand Targhee,114.81,297.18,-4.78
4/16/20,1082,Grand Targhee,115.82,309.88,-7.39
4/17/20,1082,Grand Targhee,115.82,307.34,-4.39
4/18/20,1082,Grand Targhee,115.82,299.72,-0.22
4/19/20,1082,Grand Targhee,115.82,294.64,0.61
4/20/20,1082,Grand Targhee,115.82,289.56,1.72
4/21/20,1082,Grand Targhee,116.08,284.48,3.11
4/22/20,1082,Grand Targhee,117.35,279.4,1.78
4/23/20,1082,Grand Targhee,117.35,276.86,-0.5
4/24/20,1082,Grand Targhee,119.13,289.56,-0.72
4/25/20,1082,Grand Targhee,119.13,279.4,1.89
4/26/20,1082,Grand Targhee,119.13,279.4,3.11
4/27/20,1082,Grand Targhee,120.65,279.4,3.11
4/28/20,1082,Grand Targhee,121.41,276.86,3.5
4/29/20,1082,Grand Targhee,120.65,274.32,8.89
4/30/20,1082,Grand Targhee,116.59,269.24,5.61
5/1/20,1082,Grand Targhee,104.65,259.08,2.89
5/2/20,1082,Grand Targhee,103.89,254,4.89
5/3/20,1082,Grand Targhee,103.89,248.92,2.39
5/4/20,1082,Grand Targhee,103.12,246.38,-0.39
5/5/20,1082,Grand Targhee,103.63,243.84,3.5
5/6/20,1082,Grand Targhee,103.38,241.3,3.5
5/7/20,1082,Grand Targhee,103.63,236.22,-2
5/8/20,1082,Grand Targhee,103.12,236.22,1.61
5/9/20,1082,Grand Targhee,103.12,233.68,3.61
5/10/20,1082,Grand Targhee,102.36,228.6,6.89
5/11/20,1082,Grand Targhee,101.09,223.52,7.11
5/12/20,1082,Grand Targhee,101.09,220.98,3.72
5/13/20,1082,Grand Targhee,99.06,215.9,-0.22
5/14/20,1082,Grand Targhee,99.06,218.44,0.11
5/15/20,1082,Grand Targhee,99.82,220.98,-0.72
5/16/20,1082,Grand Targhee,101.85,228.6,3
5/17/20,1082,Grand Targhee,101.85,226.06,9.61
5/18/20,1082,Grand Targhee,101.85,218.44,9.89
5/19/20,1082,Grand Targhee,99.82,210.82,7.72
5/20/20,1082,Grand Targhee,97.28,205.74,0.22
5/21/20,1082,Grand Targhee,97.28,226.06,-0.89
5/22/20,1082,Grand Targhee,97.28,220.98,0.28
5/23/20,1082,Grand Targhee,98.04,226.06,-2.11
5/24/20,1082,Grand Targhee,100.58,243.84,0.72
5/25/20,1082,Grand Targhee,100.84,231.14,4.5
5/26/20,1082,Grand Targhee,102.11,228.6,5.89
5/27/20,1082,Grand Targhee,102.36,220.98,8.78
5/28/20,1082,Grand Targhee,100.84,213.36,11.72
5/29/20,1082,Grand Targhee,96.52,203.2,14.28
5/30/20,1082,Grand Targhee,92.2,193.04,14.5
5/31/20,1082,Grand Targhee,87.38,185.42,11.72
6/1/20,1082,Grand Targhee,81.28,175.26,11.61
6/2/20,1082,Grand Targhee,75.95,165.1,9.61
6/3/20,1082,Grand Targhee,71.63,154.94,9.89
6/4/20,1082,Grand Targhee,68.07,147.32,9.78
6/5/20,1082,Grand Targhee,61.98,137.16,14.39
6/6/20,1082,Grand Targhee,55.63,127,7.78
6/7/20,1082,Grand Targhee,50.8,119.38,-0.28
6/8/20,1082,Grand Targhee,50.55,114.3,-2.28
6/9/20,1082,Grand Targhee,51.31,119.38,1.5
6/10/20,1082,Grand Targhee,51.31,124.46,6.5
6/11/20,1082,Grand Targhee,49.02,119.38,11.11
6/12/20,1082,Grand Targhee,46.48,104.14,14.22
6/13/20,1082,Grand Targhee,41.4,91.44,10.22
6/14/20,1082,Grand Targhee,35.81,78.74,3.28
6/15/20,1082,Grand Targhee,32,71.12,6.78
6/16/20,1082,Grand Targhee,28.19,63.5,3.28
6/17/20,1082,Grand Targhee,27.94,60.96,-0.22
6/18/20,1082,Grand Targhee,30.23,66.04,3.89
6/19/20,1082,Grand Targhee,25.91,58.42,6.61
6/20/20,1082,Grand Targhee,16.76,38.1,8
6/21/20,1082,Grand Targhee,16,35.56,8.72
6/22/20,1082,Grand Targhee,10.92,25.4,10.28
6/23/20,1082,Grand Targhee,6.35,15.24,12.28
6/24/20,1082,Grand Targhee,3.05,7.62,13.5
6/25/20,1082,Grand Targhee,2.03,5.08,9.5
6/26/20,1082,Grand Targhee,1.27,2.54,12.11
6/27/20,1082,Grand Targhee,0.25,2.54,13.11
6/28/20,1082,Grand Targhee,0,0,3.78
6/29/20,1082,Grand Targhee,1.27,2.54,1.28
6/30/20,1082,Grand Targhee,1.78,5.08,1.5
7/1/20,1082,Grand Targhee,2.29,7.62,6.11
7/2/20,1082,Grand Targhee,0.25,2.54,10
7/3/20,1082,Grand Targhee,0,0,13.61
7/4/20,1082,Grand Targhee,0,0,14
7/5/20,1082,Grand Targhee,0,0,13.11
7/6/20,1082,Grand Targhee,0,0,13.89
7/7/20,1082,Grand Targhee,0,0,13
7/8/20,1082,Grand Targhee,0,0,9.28
7/9/20,1082,Grand Targhee,0,0,12.78
7/10/20,1082,Grand Targhee,0,0,13.39
7/11/20,1082,Grand Targhee,0,0,14.78
7/12/20,1082,Grand Targhee,0,0,15.28
7/13/20,1082,Grand Targhee,0,0,11.28
7/14/20,1082,Grand Targhee,0,0,9.78
7/15/20,1082,Grand Targhee,0,0,11.72
7/16/20,1082,Grand Targhee,0,0,13.78
7/17/20,1082,Grand Targhee,0,0,16
7/18/20,1082,Grand Targhee,0,0,13.39
7/19/20,1082,Grand Targhee,0,0,13.5
7/20/20,1082,Grand Targhee,0,0,14
