"Plot Title: 20174692"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20174692, SEN S/N: 20174692)","Coupler Detached (LGR S/N: 20174692)","Coupler Attached (LGR S/N: 20174692)","Host Connected (LGR S/N: 20174692)","Stopped (LGR S/N: 20174692)","End Of File (LGR S/N: 20174692)"
1,08/03/18 08:13:09 AM,11.783,,,,,
2,08/03/18 08:13:29 AM,,Logged,,,,
3,08/03/18 09:13:09 AM,14.170,,,,,
4,08/03/18 10:13:09 AM,14.242,,,,,
5,08/03/18 11:13:09 AM,14.960,,,,,
6,08/03/18 12:13:09 PM,16.153,,,,,
7,08/03/18 01:13:09 PM,17.510,,,,,
8,08/03/18 02:13:09 PM,18.557,,,,,
9,08/03/18 03:13:09 PM,19.222,,,,,
10,08/03/18 04:13:09 PM,25.768,,,,,
11,08/03/18 05:13:09 PM,23.905,,,,,
12,08/03/18 06:13:09 PM,4.818,,,,,
13,08/03/18 07:13:09 PM,4.220,,,,,
14,08/03/18 08:13:09 PM,3.775,,,,,
15,08/03/18 09:13:09 PM,3.063,,,,,
16,08/03/18 10:13:09 PM,2.503,,,,,
17,08/03/18 11:13:09 PM,2.209,,,,,
18,08/04/18 12:13:09 AM,1.913,,,,,
19,08/04/18 01:13:09 AM,1.724,,,,,
20,08/04/18 02:13:09 AM,1.534,,,,,
21,08/04/18 03:13:09 AM,1.480,,,,,
22,08/04/18 04:13:09 AM,1.507,,,,,
23,08/04/18 05:13:09 AM,1.344,,,,,
24,08/04/18 06:13:09 AM,1.235,,,,,
25,08/04/18 07:13:09 AM,1.262,,,,,
26,08/04/18 08:13:09 AM,1.859,,,,,
27,08/04/18 09:13:09 AM,4.168,,,,,
28,08/04/18 10:13:09 AM,5.821,,,,,
29,08/04/18 11:13:09 AM,7.619,,,,,
30,08/04/18 12:13:09 PM,9.262,,,,,
31,08/04/18 01:13:09 PM,10.271,,,,,
32,08/04/18 02:13:09 PM,10.663,,,,,
33,08/04/18 03:13:09 PM,10.565,,,,,
34,08/04/18 04:13:09 PM,8.990,,,,,
35,08/04/18 05:13:09 PM,8.319,,,,,
36,08/04/18 06:13:09 PM,7.242,,,,,
37,08/04/18 07:13:09 PM,5.488,,,,,
38,08/04/18 08:13:09 PM,3.932,,,,,
